pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag
"Kepler-197 d","Kepler-197",2014,"Transit",15.67756300000,1.22000000,109.0910,810.00,0.01044000,5.3260000,6004.00,1.120000,0.857000,-0.4410,330.57500000,10.8140000,10.5770000,10.5350000
"Kepler-125 b","Kepler-125",2014,"Transit",4.16438900000,2.37000000,33.1840,590.00,0.25291000,1.7980000,3810.00,0.512000,0.542101,-0.1400,183.36500000,12.4840000,11.8690000,11.6820000
"Kepler-306 c","Kepler-306",2014,"Transit",7.24019300000,2.35000000,70.4490,716.00,0.08649000,3.0520000,4954.00,0.719000,0.750000,-0.1300,775.67900000,14.0840000,13.6070000,13.5030000
"KOI-351 e","KOI-351",2013,"Transit",91.93913000000,2.66000000,10.2280,450.00,0.04829000,9.7100000,6080.00,1.200000,1.200000,-0.1200,848.25400000,12.7900000,12.5310000,12.4820000
"KOI-351 c","KOI-351",2013,"Transit",8.71937500000,1.19000000,236.3150,987.00,0.01604000,4.4100000,6080.00,1.200000,1.200000,-0.1200,848.25400000,12.7900000,12.5310000,12.4820000
"Kepler-222 c","Kepler-222",2014,"Transit",10.08881000000,4.64000000,59.0760,734.00,0.21758000,1.7140000,5433.00,0.869000,0.933000,0.3300,758.85400000,13.7170000,13.3410000,13.2350000
"Kepler-184 d","Kepler-184",2014,"Transit",29.02235800000,2.49000000,18.5570,559.00,0.06376000,3.9610000,5788.00,0.873000,0.872000,-0.1958,610.32600000,13.1000000,12.7520000,12.6900000
"Kepler-309 b","Kepler-309",2014,"Transit",5.92365300000,1.56000000,99.4930,531.00,0.04065000,2.7870000,4713.00,0.721000,0.816000,0.2700,544.56800000,13.5040000,12.9310000,12.8520000
"Kepler-11 f","Kepler-11",2010,"Transit",46.68880000000,2.49000000,19.5300,513.00,0.05480000,6.4310000,5663.00,1.065000,0.961000,0.0500,646.34600000,12.5480000,12.2370000,12.1800000
"Kepler-11 e","Kepler-11",2010,"Transit",31.99960000000,4.19000000,32.3400,582.00,0.13330000,4.1650000,5663.00,1.065000,0.961000,0.0500,646.34600000,12.5480000,12.2370000,12.1800000
"Kepler-166 c","Kepler-166",2014,"Transit",34.26028100000,2.38000000,10.5070,468.00,0.10725000,4.8400000,5413.00,0.742000,0.811000,-0.0800,603.53000000,13.3460000,12.9410000,12.8760000
"Kepler-275 b","Kepler-275",2014,"Transit",10.30068200000,2.34000000,266.3000,1015.00,0.02718000,4.9670000,6165.00,1.383000,1.189000,0.0800,2034.25000000,14.2770000,14.0270000,13.9570000
"Kepler-1298 b","Kepler-1298",2016,"Transit",7.12811928000,1.31000000,1003.0270,1373.00,0.00454000,5.6140000,6339.00,2.000000,1.450000,0.1300,544.16300000,10.4150000,10.2140000,10.1490000
"Kepler-11 c","Kepler-11",2010,"Transit",13.02410000000,2.87000000,107.2240,786.00,0.07508000,4.5440000,5663.00,1.065000,0.961000,0.0500,646.34600000,12.5480000,12.2370000,12.1800000
"Kepler-264 b","Kepler-264",2014,"Transit",40.80623100000,3.33000000,79.4780,772.00,0.03139000,14.2530000,6158.00,1.550000,1.426000,0.0469,942.17300000,11.9180000,11.6920000,11.5910000
"Kepler-279 b","Kepler-279",2014,"Transit",12.30968100000,3.62000000,249.0210,1104.00,0.03791000,5.8680000,6363.00,1.746000,1.200000,-0.1141,1037.40000000,12.7240000,12.5090000,12.5090000
"Kepler-286 c","Kepler-286",2014,"Transit",3.46809500000,1.37000000,353.0000,1098.00,0.02439000,2.3050000,5580.00,0.863000,0.830000,-0.2500,1226.85000000,14.3880000,14.0580000,14.1210000
"Kepler-261 b","Kepler-261",2014,"Transit",10.38122700000,2.18000000,45.7790,672.00,0.08697000,2.7590000,5098.00,0.794000,0.834000,0.1621,317.49900000,12.1270000,11.6720000,11.5850000
"Kepler-292 d","Kepler-292",2014,"Transit",7.05567900000,2.23000000,103.0050,808.00,0.07056000,3.1450000,5299.00,0.826000,0.865000,0.0400,1056.48000000,14.5370000,14.0770000,13.9700000
"Kepler-119 b","Kepler-119",2014,"Transit",2.42208200000,3.60000000,745.2850,1213.00,0.18718000,2.5740000,5595.00,0.839000,0.918000,0.0100,701.99600000,12.9970000,12.6360000,12.5800000
"Kepler-343 b","Kepler-343",2014,"Transit",8.96855000000,2.41000000,206.0720,1024.00,0.02343000,4.3260000,5807.00,1.433000,1.055000,0.1445,927.19300000,13.0390000,12.7220000,12.6830000
"Kepler-282 d","Kepler-282",2013,"Transit",24.80600000000,2.46000000,52.3480,588.00,0.06244000,6.1513000,5656.00,0.890000,0.970000,-0.2000,1337.61000000,14.0800000,13.7180000,13.6500000
"Kepler-158 b","Kepler-158",2014,"Transit",16.70918400000,2.12000000,13.6340,500.00,0.08398000,2.7650000,4623.00,0.624000,0.655000,-0.3000,315.17700000,12.7220000,12.1380000,12.0570000
"Kepler-273 b","Kepler-273",2014,"Transit",2.93653200000,1.50000000,285.6360,1209.00,0.03523000,1.7040000,5626.00,0.815000,0.756000,-0.2800,713.96400000,13.6820000,13.3500000,13.2170000
"Kepler-677 b","Kepler-677",2016,"Transit",6.57531678000,5.38000000,683.2740,1015.00,0.27933000,4.2837000,5723.00,0.990000,1.000000,0.0600,1954.08000000,14.0710000,13.7930000,13.6860000
"Kepler-306 b","Kepler-306",2014,"Transit",4.64618600000,1.52000000,127.2550,830.00,0.04465000,2.3160000,4954.00,0.719000,0.750000,-0.1300,775.67900000,14.0840000,13.6070000,13.5030000
"Kepler-267 d","Kepler-267",2014,"Transit",28.46451500000,2.27000000,2.6470,301.00,0.16298000,2.7420000,4258.00,0.555000,0.541571,-0.1800,264.99300000,13.3340000,12.6750000,12.4850000
"K2-26 b","K2-26",2016,"Transit",14.56650000000,2.67000000,5.8000,430.00,0.25890000,4.7300000,3785.00,0.520000,0.560000,-0.1300,99.05040000,11.3500000,10.7620000,10.5300000
"Kepler-276 c","Kepler-276",2013,"Transit",31.88400000000,2.90000000,19.7930,563.00,0.09100000,5.0990000,5693.00,1.030000,1.100000,-0.2900,1144.86000000,14.2340000,13.8670000,13.8380000
"Kepler-305 b","Kepler-305",2013,"Transit",5.48700000000,3.60000000,112.9140,836.00,0.13286000,2.9300000,5080.00,0.800000,0.760000,0.0900,868.47700000,14.2500000,13.7370000,13.7020000
"Kepler-266 b","Kepler-266",2014,"Transit",6.61833000000,2.48000000,230.4030,1066.00,0.05491000,3.7170000,5885.00,1.028000,0.947000,0.1600,1370.79000000,14.3000000,13.9070000,13.8110000
"Kepler-121 c","Kepler-121",2014,"Transit",41.00801100000,2.27000000,7.2960,425.00,0.10045000,3.9780000,5311.00,0.701000,0.859000,-0.0800,510.52300000,13.3200000,12.8860000,12.7960000
"Kepler-338 d","Kepler-338",2014,"Transit",44.43101400000,3.00000000,53.5560,680.00,0.02385000,10.6240000,5923.00,1.735000,1.105000,-0.0290,552.79800000,11.0980000,10.8410000,10.7560000
"Kepler-381 c","Kepler-381",2014,"Transit",13.39163500000,1.12000000,225.3310,1180.00,0.00461000,3.4170000,6152.00,1.568000,1.144000,-0.2016,267.32300000,9.7210000,9.5470000,9.5040000
"Kepler-249 d","Kepler-249",2014,"Transit",15.36845900000,1.57000000,4.4740,332.00,0.07561000,2.6970000,3568.00,0.482000,0.510238,-0.3400,190.40100000,12.8360000,12.1500000,11.9660000
"Kepler-254 d","Kepler-254",2014,"Transit",18.74647700000,2.50000000,38.8440,686.00,0.07968000,3.9610000,5957.00,0.910000,0.849000,-0.1300,1389.48000000,14.6750000,14.2680000,14.2540000
"SPECULOOS-3 b","SPECULOOS-3",2024,"Transit",0.71912603000,0.97700000,15.5400,553.00,0.52910000,0.4560000,2800.00,0.123000,0.100900,0.0700,,11.5010000,10.8670000,10.5410000
"Kepler-363 d","Kepler-363",2014,"Transit",11.93212500000,2.05000000,203.7610,905.00,0.01785000,6.3500000,5593.00,1.485000,1.226000,0.3965,762.59600000,12.1110000,11.7550000,11.6970000
"Kepler-366 b","Kepler-366",2014,"Transit",3.28195900000,1.46000000,1873.3110,1326.00,0.01910000,2.8510000,6209.00,1.048000,1.088000,-0.0600,1856.28000000,13.7080000,13.3850000,13.3510000
"Kepler-141 b","Kepler-141",2014,"Transit",3.10767500000,0.69000000,228.6630,968.00,0.00774000,2.2180000,4910.00,0.787000,0.878000,0.2643,301.18300000,11.9550000,11.4850000,11.3930000
"Kepler-142 d","Kepler-142",2014,"Transit",41.80911800000,2.16000000,22.0720,582.00,0.01904000,8.6870000,5790.00,1.269000,0.978000,0.0500,548.68600000,12.0920000,11.8010000,11.7620000
"Kepler-400 b","Kepler-400",2014,"Transit",9.02438900000,1.65000000,183.3900,939.00,0.02149000,3.1280000,5886.00,1.145000,1.080000,0.0844,845.97000000,12.5660000,12.2890000,12.2960000
"Kepler-204 c","Kepler-204",2014,"Transit",25.66059300000,1.79000000,36.8860,683.00,0.01692000,4.3830000,5812.00,1.238000,1.038000,0.0700,686.72300000,12.8460000,12.4860000,12.4810000
"Kepler-312 c","Kepler-312",2014,"Transit",19.74741200000,3.15000000,165.8240,754.00,0.04807000,3.3760000,6115.00,1.467000,1.314000,0.1500,797.72000000,11.9020000,11.6640000,11.5960000
"Kepler-286 d","Kepler-286",2014,"Transit",5.91432300000,1.33000000,173.9000,919.00,0.02532000,2.6550000,5580.00,0.863000,0.830000,-0.2500,1226.85000000,14.3880000,14.0580000,14.1210000
"TOI-4495 b","TOI-4495",2026,"Transit",2.56699000000,2.48300000,1001.2800,1735.00,0.02900000,2.4710000,6210.00,1.309000,1.247000,0.1800,132.21400000,8.4750000,8.2540000,8.2170000
"Kepler-354 b","Kepler-354",2014,"Transit",5.47666000000,1.84000000,64.8450,741.00,0.06480000,2.5030000,4648.00,0.674000,0.652000,-0.0300,554.06400000,13.8750000,13.2550000,13.1600000
"Kepler-368 b","Kepler-368",2014,"Transit",26.84768000000,3.26000000,107.5800,800.00,0.02541000,10.0850000,5502.00,2.019000,1.165000,0.0300,770.97800000,11.6000000,11.2290000,11.1750000
"Kepler-135 b","Kepler-135",2014,"Transit",6.00253000000,1.81000000,496.6780,1209.00,0.02020000,3.9520000,6090.00,1.275000,1.047000,-0.1050,621.85500000,11.7220000,11.5080000,11.4560000
"Kepler-383 b","Kepler-383",2014,"Transit",12.90453200000,1.32000000,20.9100,545.00,0.04124000,3.3220000,4710.00,0.672000,0.669000,-0.1785,470.00000000,13.3670000,12.8070000,12.6740000
"Kepler-104 c","Kepler-104",2014,"Transit",23.66820500000,3.13000000,45.4380,668.00,0.04494000,5.8720000,5711.00,1.349000,0.818000,-0.4200,400.78500000,11.5580000,11.2510000,11.2090000
"Kepler-369 c","Kepler-369",2014,"Transit",14.87157200000,1.41000000,4.2100,391.00,0.09449000,2.4270000,3591.00,0.471000,0.500000,-0.0900,214.00000000,13.2470000,12.5940000,12.3950000
"Kepler-371 b","Kepler-371",2014,"Transit",34.76327800000,1.89000000,41.7370,554.00,0.02937000,4.1740000,5666.00,0.992000,0.876000,-0.1975,813.19200000,12.7010000,12.3560000,12.3440000
"Kepler-147 b","Kepler-147",2014,"Transit",12.61058400000,1.53000000,224.6100,953.00,0.00765000,4.4480000,6012.00,1.468000,1.145000,0.1000,1042.02000000,12.7860000,12.4750000,12.4160000
"Kepler-132 d","Kepler-132",2014,"Transit",18.01019900000,1.55000000,68.6000,758.00,0.01777000,2.9100000,6003.00,1.178000,0.929000,-0.2159,349.54900000,10.7970000,10.5160000,10.4240000
"Kepler-208 c","Kepler-208",2014,"Transit",7.46662300000,1.39000000,300.1650,1141.00,0.01209000,3.8820000,6092.00,1.314000,1.082000,-0.0423,775.32800000,12.5470000,12.3090000,12.2100000
"Kepler-487 c","Kepler-487",2016,"Transit",38.65199760000,2.68000000,15.0380,487.00,0.05665000,6.3360000,5444.00,0.880000,0.910000,0.0000,872.34300000,13.7320000,13.3260000,13.2500000
"Kepler-316 c","Kepler-316",2014,"Transit",6.82776600000,1.16000000,37.3770,577.00,0.05458000,2.4190000,4204.00,0.520000,0.587000,-0.2300,384.93800000,13.3240000,12.6810000,12.5420000
"Kepler-313 b","Kepler-313",2014,"Transit",14.97041800000,2.53000000,142.4000,883.00,0.02905000,5.8580000,5727.00,1.536000,1.114000,0.2600,1079.39524871,12.8680000,12.5510000,12.5170000
"Kepler-372 c","Kepler-372",2014,"Transit",20.05376300000,2.09000000,91.8810,755.00,0.03054000,6.0310000,6509.00,1.137000,1.202000,-0.1300,1493.95000000,13.8780000,13.5630000,13.5590000
"Kepler-373 b","Kepler-373",2014,"Transit",5.53530900000,1.36000000,453.8720,1054.00,0.02606000,2.8640000,5787.00,0.845000,0.981000,0.1400,1090.45000000,13.2800000,12.8960000,12.8590000
"Kepler-151 c","Kepler-151",2014,"Transit",24.67461200000,2.09000000,21.4070,544.00,0.06708000,3.0140000,5460.00,0.830000,0.870000,0.1245,649.91900000,13.3830000,12.9980000,12.8640000
"Kepler-386 c","Kepler-386",2014,"Transit",25.19345800000,1.58000000,16.6570,513.00,0.04812000,4.6340000,5178.00,0.767000,0.825000,0.0700,882.46200000,14.1830000,13.7540000,13.6050000
"Kepler-215 c","Kepler-215",2014,"Transit",14.66710800000,1.77000000,57.6940,675.00,0.01981000,3.8550000,5739.00,1.027000,0.788000,-0.4425,485.99700000,12.4170000,12.0650000,11.9960000
"Kepler-404 b","Kepler-404",2014,"Transit",11.82985100000,1.27000000,44.5340,730.00,0.01910000,5.6350000,5654.00,0.884000,0.860000,-0.0300,812.52400000,13.9080000,13.5270000,13.4770000
"Kepler-317 b","Kepler-317",2014,"Transit",5.52424200000,2.09000000,151.6520,976.00,0.04910000,2.6720000,5497.00,0.941000,0.865000,0.1300,940.58400000,14.0950000,13.7220000,13.6680000
"Kepler-319 c","Kepler-319",2014,"Transit",6.94135700000,2.63000000,136.3430,876.00,0.08670000,1.7910000,5526.00,0.903000,0.933000,0.0600,503.43600000,12.6310000,12.3150000,12.2080000
"Kepler-375 c","Kepler-375",2014,"Transit",19.98632600000,2.65000000,33.1520,720.00,0.06480000,3.8100000,5826.00,0.837000,0.891000,-0.0400,1238.81000000,14.5360000,14.0920000,14.0810000
"Kepler-356 c","Kepler-356",2014,"Transit",13.12163200000,1.81000000,209.3680,913.00,0.01969000,3.6260000,6133.00,1.335000,1.163000,-0.0226,707.55900000,12.0000000,11.7450000,11.7040000
"Kepler-387 b","Kepler-387",2014,"Transit",6.79163600000,1.03000000,304.0810,994.00,0.01026000,3.1970000,5774.00,1.046000,0.850000,-0.3000,801.05200000,12.9090000,12.6080000,12.5360000
"Kepler-388 b","Kepler-388",2014,"Transit",3.17331500000,0.81000000,112.2100,830.00,0.02045000,2.0420000,4498.00,0.586000,0.635000,0.0000,425.00000000,13.2610000,12.6570000,12.5440000
"Kepler-224 e","Kepler-224",2014,"Transit",18.64357700000,1.97000000,18.7320,517.00,0.08525000,1.8460000,5018.00,0.676000,0.777000,-0.0600,782.08800000,14.2120000,13.7220000,13.7030000
"Kepler-226 d","Kepler-226",2014,"Transit",8.10904400000,1.22000000,103.6450,800.00,0.02174000,3.6980000,5571.00,0.802000,0.904000,0.0900,980.13800000,14.1140000,13.7240000,13.6330000
"Kepler-348 b","Kepler-348",2014,"Transit",7.05677000000,1.52000000,438.9420,1196.00,0.01223000,1.9090000,6177.00,1.359000,1.189000,-0.0300,570.78300000,11.7080000,11.4540000,11.3770000
"Kepler-338 b","Kepler-338",2014,"Transit",13.72697600000,2.44000000,256.6060,1005.00,0.01992000,7.2880000,5923.00,1.735000,1.105000,-0.0290,552.79800000,11.0980000,10.8410000,10.7560000
"Kepler-376 c","Kepler-376",2014,"Transit",14.17232700000,1.79000000,168.2900,873.00,0.02468000,2.6100000,5900.00,1.175000,0.968000,-0.1038,923.06700000,12.6970000,12.3840000,12.3200000
"Kepler-377 c","Kepler-377",2014,"Transit",27.01497600000,2.06000000,49.8550,677.00,0.02876000,5.7760000,5949.00,1.224000,1.043000,0.0500,823.80400000,12.8010000,12.4740000,12.4690000
"Kepler-389 b","Kepler-389",2014,"Transit",3.24410700000,1.51000000,167.0580,1047.00,0.03719000,2.0940000,5376.00,0.792000,0.765000,-0.1000,816.55900000,14.4170000,13.9030000,13.8960000
"Kepler-118 b","Kepler-118",2014,"Transit",7.51849600000,1.96000000,79.7530,784.00,0.03002000,2.8570000,5274.00,1.094000,0.811000,0.1800,574.22800000,13.2500000,12.7690000,12.7110000
"Kepler-123 c","Kepler-123",2014,"Transit",26.69507400000,1.48000000,77.3990,706.00,0.01326000,4.5290000,6089.00,1.264000,1.079000,-0.0800,1021.66000000,12.9820000,12.7250000,12.6550000
"Kepler-243 c","Kepler-243",2014,"Transit",20.02621800000,1.99000000,21.7200,559.00,0.04212000,1.3190000,5228.00,0.842000,0.904000,0.2600,693.86000000,13.6220000,13.1910000,13.0640000
"GJ 3470 b","GJ 3470",2012,"Radial Velocity",3.33664960000,4.57000000,29.6584,593.50,0.67658704,1.8984000,3600.00,0.547000,0.539000,0.2000,29.42140000,8.7940000,8.2060000,7.9890000
"Kepler-379 c","Kepler-379",2014,"Transit",62.78469700000,2.29000000,19.7930,530.00,0.03250000,4.6780000,6054.00,1.306000,1.125000,0.0900,731.27400000,12.3410000,12.0920000,12.0050000
"Kepler-112 c","Kepler-112",2014,"Transit",28.57426300000,2.40000000,24.2550,538.00,0.08249000,4.9630000,5544.00,0.841000,0.782000,-0.5221,513.20600000,12.5830000,12.2260000,12.1550000
"Kepler-137 c","Kepler-137",2014,"Transit",18.73575300000,1.88000000,29.7750,568.00,0.05672000,3.0050000,5187.00,0.802000,0.850000,0.0500,302.97900000,11.6500000,11.2290000,11.1650000
"Kepler-390 b","Kepler-390",2014,"Transit",6.73808800000,0.82000000,99.9720,786.00,0.00929000,2.3770000,5166.00,0.776000,0.787000,-0.0443,435.27700000,12.5840000,12.1940000,12.0750000
"Kepler-351 c","Kepler-351",2014,"Transit",57.24809000000,3.19000000,6.7120,431.00,0.15332000,5.9230000,5643.00,0.854000,0.810000,-0.1600,1083.91000000,14.6690000,14.2050000,14.0970000
"Kepler-327 b","Kepler-327",2014,"Transit",2.54957500000,1.11000000,73.0560,682.00,0.04951000,1.6670000,3799.00,0.492000,0.591913,-0.2000,241.98700000,12.7940000,12.1100000,11.9560000
"Kepler-114 b","Kepler-114",2014,"Transit",5.18854900000,1.26000000,92.5350,586.00,0.03536000,2.4350000,4605.00,0.667000,0.770000,0.2291,259.53300000,12.0350000,11.4690000,11.3660000
"Kepler-358 c","Kepler-358",2014,"Transit",83.48836900000,2.85000000,6.5990,411.00,0.09554000,6.0880000,5908.00,0.954000,0.940000,0.0350,1101.10000000,14.1060000,13.7890000,13.6520000
"Kepler-169 c","Kepler-169",2014,"Transit",6.19546900000,1.21000000,82.8530,776.00,0.02964000,3.0560000,4997.00,0.763000,0.825000,0.1700,406.52900000,12.7290000,12.2830000,12.1860000
"Kepler-236 b","Kepler-236",2014,"Transit",8.29561100000,1.57000000,15.6320,469.00,0.08243000,1.3280000,3750.00,0.510000,0.596005,-0.0500,288.76300000,13.2240000,12.5370000,12.3120000
"Kepler-141 c","Kepler-141",2014,"Transit",7.01060600000,1.41000000,77.4120,738.00,0.03484000,2.9860000,4910.00,0.787000,0.878000,0.2643,301.18300000,11.9550000,11.4850000,11.3930000
"Kepler-858 b","Kepler-858",2016,"Transit",76.13602028000,4.87000000,6.3380,399.00,0.29495000,7.9602000,5653.00,0.910000,0.960000,-0.0400,298.53200000,11.2970000,10.9430000,10.8620000
"Kepler-321 c","Kepler-321",2014,"Transit",13.09392100000,2.32000000,80.1030,752.00,0.04031000,2.1400000,5740.00,1.194000,1.024000,0.1210,384.54200000,11.6210000,11.3000000,11.2490000
"Kepler-349 b","Kepler-349",2014,"Transit",5.92977800000,1.90000000,248.2740,972.00,0.04301000,2.3640000,5956.00,0.927000,1.083000,0.1509,940.72400000,13.5840000,13.2830000,13.1760000
"Kepler-353 c","Kepler-353",2014,"Transit",8.41089400000,1.38000000,16.5610,472.00,0.07556000,2.2530000,3903.00,0.504000,0.553000,-0.1200,384.69400000,13.6010000,12.9510000,12.8080000
"Kepler-359 c","Kepler-359",2014,"Transit",57.68802000000,4.30000000,8.1000,512.00,0.16266000,4.1610000,6248.00,1.086000,0.827000,-0.2900,1443.21000000,14.7360000,14.4300000,14.4870000
"Kepler-173 b","Kepler-173",2014,"Transit",4.26374200000,1.29000000,599.4950,1179.00,0.01831000,2.2610000,6031.00,0.949000,1.067000,0.0357,833.16500000,13.0810000,12.7630000,12.6680000
"Kepler-180 b","Kepler-180",2014,"Transit",13.81712400000,1.50000000,72.1190,781.00,0.02187000,3.7400000,5731.00,1.063000,0.950000,0.0300,695.65000000,13.0570000,12.6960000,12.6850000
"Kepler-244 d","Kepler-244",2014,"Transit",20.05040100000,2.31000000,31.2670,622.00,0.08409000,4.5040000,5554.00,0.803000,0.933000,0.0700,1036.49000000,14.3060000,13.8520000,13.7300000
"Kepler-254 c","Kepler-254",2014,"Transit",12.41218300000,2.15000000,67.2250,787.00,0.06113000,3.3620000,5957.00,0.910000,0.849000,-0.1300,1389.48000000,14.6750000,14.2680000,14.2540000
"Kepler-330 c","Kepler-330",2014,"Transit",15.95538700000,1.95000000,27.6760,573.00,0.07626000,3.9170000,5117.00,0.722000,0.848000,0.1600,717.52700000,13.8600000,13.3150000,13.2590000
"Kepler-1243 b","Kepler-1243",2016,"Transit",16.83207290000,1.75000000,36.1620,690.00,0.03260000,3.9230000,5667.00,0.940000,0.960000,0.0100,758.17000000,13.6030000,13.2450000,13.1680000
"Kepler-360 b","Kepler-360",2014,"Transit",3.28967200000,1.65000000,415.4340,1116.00,0.02460000,2.3120000,6053.00,1.058000,0.994000,0.1500,876.04400000,13.6420000,13.2990000,13.2280000
"Kepler-49 e","Kepler-49",2014,"Transit",18.59610800000,1.56000000,6.0630,371.00,0.08138000,2.1640000,4252.00,0.559000,0.549000,0.0300,311.22200000,13.1840000,12.4870000,12.3830000
"Kepler-140 b","Kepler-140",2014,"Transit",3.25427000000,1.61000000,848.6950,1301.00,0.01603000,2.9780000,6077.00,1.288000,1.044000,-0.0390,583.85900000,11.9890000,11.7590000,11.7090000
"Kepler-122 d","Kepler-122",2014,"Transit",21.58747500000,2.20000000,77.1400,747.00,0.03368000,4.6830000,6050.00,1.216000,0.982000,-0.0800,1027.45000000,13.1730000,12.8870000,12.8260000
"Kepler-268 c","Kepler-268",2014,"Transit",83.44639300000,3.38000000,13.6620,471.00,0.05030000,7.2190000,6081.00,1.274000,1.109000,0.0009,851.87000000,12.6750000,12.4110000,12.3820000
"Kepler-171 c","Kepler-171",2014,"Transit",11.46346200000,2.56000000,78.9050,752.00,0.10245000,2.5660000,5642.00,0.839000,0.978000,0.1700,863.85500000,13.5860000,13.2310000,13.2060000
"Kepler-133 c","Kepler-133",2014,"Transit",31.51758600000,2.84000000,67.1610,663.00,0.03576000,7.7650000,5736.00,1.425000,1.020000,0.2820,653.60000000,11.6800000,11.3990000,11.3200000
