toi,toipfx,tfopwg_disp,pl_pnum,st_tmag,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
"5654.01","5654","PC",1,11.4459000,230.9228640,37.4866390,4.2528141,1.6700000,2390.0000000,5.4905400,89.1065000,855.0000000,5318.4000000,1.0900000
"5655.01","5655","PC",1,10.6860000,229.2595720,61.0086010,29.1209860,3.9800000,950.0000000,2.2852400,4.5916800,407.0000000,4248.0000000,0.7100000
"5656.01","5656","PC",1,12.3503000,209.6618410,14.1295800,3.2487833,1.6260000,3110.0000000,5.4948700,140.7070000,959.0000000,5149.0000000,0.9100000
"5662.01","5662","PC",1,11.8706000,191.0851710,5.6884980,2.3144207,1.4020000,1720.0000000,2.7134300,49.7933000,740.0000000,3687.0000000,0.6200000
"5668.01","5668","PC",1,10.8833000,201.0879890,28.5677070,4.1753448,3.9410000,810.0000000,4.0782300,689.4520000,1427.0000000,5686.0000000,1.4500000
"5696.02","5696","PC",2,9.1352000,161.1569250,6.3334750,32.4297380,4.4190000,988.0000000,2.6538000,9.8594200,493.0000000,5271.0000000,0.8300000
"5697.01","5697","PC",1,10.8327000,53.9071510,10.8429130,6.2183322,2.5958709,744.7463441,2.5011650,120.9187899,845.7523198,5554.4100000,0.7829130
"5700.01","5700","PC",1,10.4557000,273.5197100,39.3335820,1.7812778,2.2610000,540.0000000,1.8554900,1063.7900000,1591.0000000,5329.0000000,0.8200000
"5701.01","5701","PC",1,10.3600000,252.6910660,40.3174430,15.0764899,3.9810000,678.0000000,2.4453800,83.5256000,842.0000000,6149.4000000,1.0600000
"5703.01","5703","PC",1,10.0223000,29.1984060,65.7702360,10.1694553,4.5340000,852.0000000,2.4852800,180.2130000,1020.0000000,5856.0000000,1.0100000
"201.02","201","PC",2,8.5822000,87.4017820,-54.9104230,5.8492379,3.2570000,109.0000000,1.1891900,389.6690000,1237.0000000,6461.8000000,1.3300000
"5140.01","5140","PC",1,6.3687000,129.6894460,23.6852650,15.6113633,3.2002615,520.4897607,2.9033347,111.9728668,829.6557911,6061.7700000,1.2256800
"5539.01","5539","PC",1,10.0286000,128.0731790,22.0057920,7.1123703,2.6440000,497.0000000,1.8585800,117.6650000,917.0000000,5595.7000000,0.9100000
"1847.02","1847","PC",2,11.6235000,23.5214500,-14.4191490,12.7645811,2.1320000,3000.0000000,4.2167600,15.1947000,550.0000000,5076.0000000,0.8300000
"5705.01","5705","PC",1,9.7708100,227.7857180,55.9347690,10.5998647,3.0210000,924.0000000,2.8243800,348.4960000,1203.0000000,5888.0000000,0.9800000
"5706.01","5706","PC",1,10.7641000,226.7352660,57.4956910,0.3576555,0.4834950,996.7081729,3.4133323,5017.7308025,2146.5775801,4717.0000000,1.0548600
"5707.01","5707","PC",1,9.7337800,118.7030500,77.2994950,2.0364271,1.8470000,268.0000000,1.6024700,614.7180000,1387.0000000,5553.0000000,0.9300000
"5708.01","5708","PC",1,9.1454000,183.2767660,11.9380910,2.6953698,0.7628489,757.7733755,4.5145927,580.7236509,1252.0224838,5521.0000000,0.9915560
"5709.01","5709","PC",1,11.1501000,164.6489730,14.6236390,3.3810227,1.9012451,797.2617518,1.4978948,30.4107300,598.9305429,3600.0000000,0.4955920
"5710.01","5710","PC",1,10.3050000,150.6026740,34.6580470,28.4064643,4.0008805,886.1620650,2.5276328,15.3546861,504.8704882,5415.0000000,0.7978440
"5711.01","5711","PC",1,11.5060000,265.4551800,72.2173480,16.3036750,3.2219320,1119.9625254,2.2450389,6.4643503,406.6782728,3729.0000000,0.6611910
"5712.01","5712","PC",1,10.5591000,174.3231050,11.1673460,8.2077264,4.4353335,667.6868432,3.8168630,241.5964564,1005.5238813,6057.0000000,1.1743000
"5714.01","5714","PC",1,10.3463000,132.0281010,57.4889560,7.7784947,2.6056850,760.4735322,2.8542925,139.4610477,876.4617758,5610.2000000,0.9613540
"5715.01","5715","PC",1,11.4201000,165.7392890,69.9161310,6.2822993,1.9391524,632.5840625,1.2659515,17.2380677,519.6870504,3827.0000000,0.5007400
"5717.01","5717","PC",1,10.8222000,162.5756760,50.7965160,13.4787220,4.0987608,1323.2275744,3.2337702,49.5459771,676.6620949,5479.3000000,0.8566280
"5727.01","5727","PC",1,10.5988000,274.5662080,58.5629480,6.3928694,3.7128927,451.9563235,3.3171645,435.3914590,1165.0370206,5712.0000000,1.4496900
"5728.01","5728","PC",1,12.4896000,260.3509360,67.5504210,11.4974559,2.3907993,843.1062336,1.1269607,3.5120094,349.1472840,3444.0000000,0.3759940
"5730.01","5730","PC",1,11.1557000,175.5654300,24.1924940,1.9271225,1.4530399,898.6821302,1.4261604,57.2227793,701.4746588,3572.0000000,0.4641690
"5733.01","5733","PC",1,10.9680000,184.9661560,55.1657240,8.2751966,2.0749903,958.0302036,2.7563441,46.1268457,664.6732318,4388.8900000,0.8322650
"5735.01","5735","PC",1,12.2822000,147.1250260,77.3897480,2.1208156,0.8427764,1148.8773237,0.8378440,12.9004588,483.3603680,3222.0000000,0.2109080
"5736.01","5736","PC",1,11.9820000,213.7583970,49.5009380,0.6489868,1.1349755,615.5445069,1.6921774,493.4826926,1202.0920667,3949.0000000,0.5795350
"5737.01","5737","PC",1,12.3105000,278.9033460,77.7355520,19.4480946,3.5107588,1327.1099723,2.3009285,5.9217010,397.8609983,3966.0000000,0.6182730
"5738.01","5738","PC",1,12.1898000,243.9065380,61.9269010,0.7681250,0.9992062,491.4350185,1.3040556,302.1102929,1063.3130159,3717.0000000,0.5699140
"5739.01","5739","PC",1,7.1367000,205.1695360,19.1998590,8.4306162,5.5823881,182.9089572,2.0500339,383.1101186,1128.3677245,6104.1200000,1.4913800
"5740.01","5740","PC",1,11.9580000,246.9527450,69.7814910,1.6894420,1.3359142,318.7756761,1.3821489,386.3588109,1130.7522348,4552.0000000,0.7882470
"5741.01","5741","PC",1,10.4514000,269.2075270,39.2233880,24.0004143,3.1380000,1240.0000000,2.8365900,6.0194600,436.0000000,4579.0000000,0.8000000
"5744.01","5744","PC",1,9.7557700,147.1282160,73.4493420,5.7488832,5.0030000,190.0000000,2.0894300,974.4930000,1556.0000000,6009.0000000,1.5400000
"5777.01","5777","PC",1,11.8799000,141.0022390,82.8586960,6.9171675,2.0380000,1250.0000000,2.5196700,21.9209000,602.0000000,4208.0000000,0.6700000
"5782.01","5782","PC",1,10.6582000,269.9519860,27.8299720,5.0048582,5.0270000,750.0000000,4.8163600,795.4390000,1479.0000000,5641.8000000,1.8300000
"5783.01","5783","PC",1,9.0745000,289.7557620,9.4784140,5.4459647,2.4370000,850.0000000,2.7701100,158.2960000,988.0000000,5483.0000000,0.9300000
"5805.01","5805","PC",1,9.3060800,302.4086100,34.5727180,20.5676815,5.5230000,1112.0000000,5.3040800,670.2170000,1417.0000000,6809.0000000,1.4900000
"5807.01","5807","PC",1,6.8806000,308.5672240,43.3606900,14.2423724,4.0460000,225.0000000,2.1206700,184.8410000,1027.0000000,6815.9000000,1.6500000
"5808.01","5808","PC",1,8.9415000,315.6089210,10.6104660,7.1701672,2.8590000,731.0000000,2.3727900,162.3790000,994.0000000,5707.0000000,0.9400000
"5809.01","5809","PC",1,9.3206000,314.5490770,40.1922640,9.2103194,2.3410000,853.0000000,2.6281300,26.9787000,634.0000000,4115.1000000,0.8800000
"5813.01","5813","PC",1,9.7735800,302.8851180,31.6376720,27.0525472,3.8620000,953.0000000,2.9976900,17.7487000,571.0000000,5615.0000000,1.0100000
"5814.01","5814","PC",1,10.4008000,304.9733280,33.0099100,6.2543950,2.4660000,1174.0000000,2.7379100,115.3220000,912.0000000,4986.0000000,0.8300000
"5819.01","5819","PC",1,10.8280000,326.4529990,23.5604850,3.4200073,1.9339167,746.0441740,2.8520931,443.2548574,1170.2620601,5463.0000000,1.0316200
"5825.01","5825","PC",1,9.9580600,324.6971650,-0.0464550,9.7348295,4.3250000,1017.0000000,3.6974000,204.4760000,1053.0000000,6115.7100000,1.2100000
"5828.01","5828","PC",1,12.2148000,293.1938810,25.0864990,1.1951761,2.4000000,2970.0000000,4.4682100,2437.8700000,1957.0000000,5313.0000000,0.8300000
"5842.01","5842","PC",1,12.5432000,276.0853810,34.5523920,2.8091879,1.9270000,3080.0000000,5.9230800,392.1300000,1239.0000000,5821.0000000,1.0300000
"5856.01","5856","PC",1,11.0263000,290.2368280,-7.8302160,0.5498864,1.5880000,1110.0000000,4.4480400,7481.4000000,2590.0000000,5808.0000000,1.3500000
"5938.01","5938","PC",1,11.3519000,303.9088420,28.6592260,2.2604310,2.0980000,2680.0000000,3.9215200,249.2730000,1106.0000000,4452.0000000,0.7400000
"5941.01","5941","PC",1,11.9693000,308.5811320,53.0088140,11.0771916,4.0910000,1920.0000000,2.9716500,51.7045000,747.0000000,4738.0000000,0.6900000
"5947.01","5947","PC",1,8.5898000,336.6946070,18.5834310,6.9341584,1.9370000,510.0000000,2.1585300,96.5124000,873.0000000,5451.0000000,0.8700000
"5949.01","5949","PC",1,9.0331000,321.7212280,53.6398160,1.8826035,1.7120000,337.0000000,1.4090100,387.6370000,1236.0000000,4996.0000000,0.7800000
"5951.01","5951","PC",1,8.8055800,344.1754270,43.8873390,3.1728284,1.7770000,360.0000000,3.2795600,932.3290000,1539.0000000,6689.0000000,1.5900000
"5953.01","5953","PC",1,9.7789400,333.0264870,26.4744650,7.4924561,6.0720000,694.0000000,5.7312500,1109.5400000,1607.0000000,5242.0000000,2.1200000
"5955.01","5955","PC",1,10.3224000,355.4678330,14.1068030,0.5902387,1.0450520,518.7240999,1.6802901,517.0065166,1216.1685093,3844.0000000,0.5909240
"5958.01","5958","PC",1,9.5236000,345.6374500,24.2495700,2.3062125,1.5098977,400.6390117,2.0651033,791.3345542,1352.7258275,5816.0000000,0.9639960
"5961.01","5961","PC",1,9.0392000,349.2160440,5.6958870,1.6174870,1.2809267,342.1852102,1.3134056,197.2074933,955.7638559,3900.6800000,0.7017100
"5967.01","5967","PC",1,10.1233000,338.5743470,33.8234660,15.3435850,3.9010000,1344.0000000,3.3253200,50.6698000,743.0000000,5758.0000000,0.9900000
"5974.01","5974","PC",1,10.8221000,349.7659510,7.9156010,1.7266943,0.9051433,1037.7815799,1.2127014,45.5940395,662.7454689,3487.0000000,0.3716840
"6018.01","6018","PC",1,10.3337000,9.3471230,40.9051680,2.3322524,1.4407556,571.3138896,1.9023420,267.3379607,1031.2997377,4983.5300000,0.7089450
"6026.01","6026","PC",1,8.9553000,0.2231910,35.7524450,1.2757761,1.3130000,230.0000000,1.2830700,357.4180000,1211.0000000,4540.4000000,0.7900000
"1806.02","1806","PC",2,12.6196000,166.1181470,30.4585760,8.1960758,1.4883227,4699.5344472,2.7663658,4.8692389,378.8654659,3272.0000000,0.4015750
"2104.05","2104","PC",5,10.0556000,151.6122150,83.0878400,9.5611100,3.0128111,381.5567640,1.6790876,40.5800926,643.7214903,4907.0000000,0.7237570
"5968.02","5968","PC",2,9.5049200,349.2675160,31.3539890,9.2152386,3.4870000,695.0000000,2.4747800,138.7460000,956.0000000,5940.0000000,1.0600000
"5978.01","5978","PC",1,9.6405700,314.4094420,22.1926470,0.7394818,1.2473720,153.5319003,1.3097748,3360.8723448,1941.9263461,5632.0000000,0.9770790
"5981.01","5981","PC",1,11.8086000,283.9677670,39.0622380,7.0142458,2.6555328,1867.3179922,2.3954787,14.7225544,499.5920759,3721.0000000,0.5395250
"5983.01","5983","PC",1,12.7949000,276.0533140,66.9355590,1.0271879,0.9889992,863.0912024,1.3755240,90.6681431,787.0157613,3406.0000000,0.3998220
"5985.01","5985","PC",1,10.6894000,238.1535540,66.8732960,2.4157665,2.1700812,242.4992335,1.5356382,278.2134769,1041.6319451,4837.0000000,0.7745750
"5987.01","5987","PC",1,12.3932000,260.9794520,57.4693090,48.7130843,4.8155571,1609.7433089,2.4883067,1.7149724,291.8663524,3943.0000000,0.6217980
"5989.01","5989","PC",1,11.0644000,126.1022460,79.5596440,6.8669657,3.8812584,796.5543815,3.5242338,271.6138825,1035.3989982,6173.0000000,1.0795500
"5991.01","5991","PC",1,8.7791200,230.2058170,67.1674780,7.0893162,3.3795425,127.6112321,1.6279088,318.1431068,1077.1479991,5983.0000000,1.2417700
"5997.01","5997","PC",1,9.2576000,263.1525780,33.5705560,5.6550180,1.7818546,356.8136950,1.5874236,67.2014321,730.2379204,4674.0000000,0.7047680
"5998.01","5998","PC",1,11.5118000,292.5765140,18.3949280,9.3380252,2.8573107,1771.5047592,3.0931610,22.8910424,557.8740267,4066.0000000,0.7234810
"6032.01","6032","PC",1,7.9847500,36.7846790,32.8769560,7.3723906,7.8217079,347.7876879,4.8405988,1331.9212095,1540.7755679,6083.0000000,2.5524099
"6044.01","6044","PC",1,9.9796700,273.3773360,55.2069260,2.2538642,1.5107491,383.7274369,2.1962137,1142.2633882,1482.7274023,5957.0000000,1.1026100
"6048.01","6048","PC",1,10.3971000,53.3575840,59.9887990,5.4928246,3.4008546,1006.1582134,5.5323212,936.5163332,1410.9076511,6235.0000000,1.7064700
"6058.01","6058","PC",1,9.5951000,81.4022450,37.1182660,2.3673691,1.4740000,592.0000000,3.8975100,1161.2900000,1626.0000000,4403.0000000,0.7100000
"6059.01","6059","PC",1,10.2596000,83.3800080,55.1288120,6.3667329,2.6280000,778.0000000,2.1994700,118.9390000,920.0000000,5413.7000000,0.8500000
"6061.01","6061","PC",1,8.8957010,87.1694620,35.0341110,8.1309123,3.3130000,313.0000000,1.5168700,144.9680000,966.0000000,5639.0000000,0.9700000
"6062.01","6062","PC",1,9.4763200,77.1698330,36.4167460,8.2125318,3.2030000,898.0000000,2.6862300,135.6130000,950.0000000,5936.0000000,1.0000000
"6065.01","6065","PC",1,9.4526000,97.6192240,31.8805560,8.2065998,3.7850000,417.0000000,4.6173000,3451.5200000,2135.0000000,6061.0000000,1.3800000
"6066.01","6066","PC",1,8.8504200,135.4517180,67.6749930,1.8330979,2.7420000,168.0000000,1.8736700,2928.1200000,2049.0000000,6335.0000000,1.6500000
"6067.01","6067","PC",1,9.7671100,261.8173140,54.8479800,87.2129046,2.9860000,659.0000000,2.8974600,1.3372000,299.0000000,6236.0000000,1.2200000
"6068.01","6068","PC",1,9.6759600,88.2028830,70.6741000,10.6683900,2.7170000,460.0000000,2.8127600,96.3460000,872.0000000,6718.0000000,1.3700000
"6070.01","6070","PC",1,11.1878000,118.3253260,44.0250160,9.5128916,3.1254171,1191.6067436,2.7531721,48.3015382,672.3725733,4998.0000000,0.7673120
"6074.01","6074","PC",1,6.8456000,310.4219680,35.5459200,12.1324506,1.5751733,171.2764262,1.5690907,98.4603771,803.4060970,5865.0000000,1.0159301
"6077.01","6077","PC",1,12.3475000,314.9138790,40.7060120,2.2111104,2.1060279,1956.0116833,2.9944585,95.0381191,796.3320731,3761.0000000,0.6567350
"6078.01","6078","PC",1,9.1641000,243.2160510,16.3058820,9.6703611,2.0370000,684.0000000,2.2393400,35.0646000,677.0000000,5212.0000000,0.8600000
"6078.02","6078","PC",2,9.1641000,243.2160510,16.3058820,25.0882806,3.7690000,705.0000000,3.8980900,135.1700000,949.0000000,5212.0000000,0.8600000
"6080.01","6080","PC",1,10.5912000,266.6044230,38.0787080,8.0555716,3.5853172,913.8621738,3.3778836,168.8120184,919.3282171,5680.0000000,1.0622100
"1446.02","1446","PC",2,10.7502000,302.0014570,51.3617960,4.5057387,1.8856750,428.7456455,1.7133121,169.9741138,920.9063040,5180.0000000,0.8303100
"2103.02","2103","PC",2,10.3366000,239.0169180,73.0739200,20.2926468,3.7402567,319.9395199,1.7004976,17.8262440,524.0644631,4884.0000000,0.7997160
"4093.02","4093","PC",2,12.1517000,290.7384740,59.4312020,17.7046155,4.2555427,1283.7058316,2.8587599,27.9636370,586.5001986,5388.0000000,0.7915360
"4156.02","4156","PC",2,10.7152000,230.7808340,76.3318820,12.8226390,3.1703392,750.9057494,3.0954065,101.3928989,809.3225377,5986.0000000,1.0396301
"4468.02","4468","PC",2,13.2847000,260.5750230,72.6453730,7.0140010,2.9681334,1646.6732684,3.6528621,75.6935339,752.2846294,4975.0000000,0.7893040
"5738.02","5738","PC",2,12.1898000,243.9065380,61.9269010,28.5462089,1.7666666,1744.4659966,2.8547322,2.4359973,318.6316783,3717.0000000,0.5699140
"6082.01","6082","PC",1,8.7931810,253.8921980,57.2279080,3.5941651,1.8820000,100.0000000,1.3119600,200.5070000,1048.0000000,5694.0000000,1.3900000
"6091.01","6091","PC",1,11.9323000,281.4614500,37.2358910,5.1855507,1.9734133,1496.7919264,2.4406793,31.8495386,605.8924433,3921.0000000,0.6038040
"1757.02","1757","PC",2,11.2906000,255.4007140,79.0671260,5.0097113,0.9457107,560.4159621,1.6316574,66.9200570,729.4723335,4428.0000000,0.7071590
"1806.03","1806","PC",3,12.6196000,166.1181470,30.4585760,0.5019031,0.9470423,1536.5683135,1.8451862,201.7325126,961.1999156,3272.0000000,0.4015750
"6095.01","6095","PC",1,10.0956000,100.7667310,-44.2518590,2.1613171,1.2890000,529.0000000,1.8673300,329.6080000,1187.0000000,5260.0000000,0.8000000
"6098.01","6098","PC",1,8.7699000,118.9367950,-48.0417720,2.7297541,1.4390000,362.0000000,2.1165200,200.8560000,1048.0000000,5599.3000000,1.0800000
"6099.01","6099","PC",1,9.4499000,135.3359890,-20.9734100,5.2887576,2.2840000,598.0000000,1.8094500,63.3390000,785.0000000,4610.0000000,0.7500000
"6100.01","6100","PC",1,11.9433000,103.5161640,-46.6597030,1.2280156,1.0677974,1316.7462021,3.2034237,1038.6284238,1447.8874391,5223.0000000,0.8524930
"6138.01","6138","PC",1,12.2562000,321.5472680,40.4323390,9.7824078,3.8890000,3218.0000000,5.1902300,124.3260000,930.0000000,5749.0000000,0.9800000
"6188.01","6188","PC",1,12.1075000,329.5680970,55.8055780,4.7061119,3.0300000,2559.0000000,4.7593500,331.9200000,1189.0000000,5660.0000000,1.0000000
"6190.01","6190","PC",1,11.6283000,6.7563390,29.4872710,3.5595352,1.0270000,3006.0000000,5.2458200,60.7503000,777.0000000,5669.0000000,0.9400000
"6199.01","6199","PC",1,10.6336000,9.1995560,16.0971120,3.8311803,1.8920000,1170.0000000,5.7500300,1067.4200000,1592.0000000,5366.0000000,0.9000000
"6225.01","6225","PC",1,13.1040000,0.4850390,35.9977740,8.5559650,1.8650000,12373.0000000,5.0934200,4.0088500,394.0000000,3376.0000000,0.4400000
"6241.01","6241","PC",1,12.0227000,17.0826790,25.6525760,3.7812464,2.1300000,2521.0000000,4.9746200,167.0060000,1001.0000000,5209.0000000,0.9900000
"6243.01","6243","PC",1,10.7106000,329.0892060,54.4662740,3.5653226,1.7000000,902.0000000,2.8884700,185.4070000,1028.0000000,5715.0000000,1.0000000
"6245.01","6245","PC",1,12.1330000,88.6992530,80.0946140,3.2149937,0.7022664,1438.8297400,0.9044272,7.3383538,419.7777463,3106.0000000,0.2364570
"6247.01","6247","PC",1,9.6200500,323.5822560,72.7576340,24.0916240,4.7590000,521.0000000,2.8757400,72.6894000,810.0000000,6675.0000000,1.4900000
"6249.02","6249","PC",2,9.0449000,101.4920340,66.8906440,15.5739143,2.4269262,779.9193691,2.5864246,21.4614430,548.9521360,4813.0000000,0.7510370
"6253.01","6253","PC",1,11.6807000,253.6972830,60.7027970,9.2347348,0.9619972,354.6074958,1.3883495,112.6755159,830.9542977,4902.0000000,0.7444850
"6254.01","6254","PC",1,10.4564000,14.3227770,37.0289800,1.5361137,1.1370302,543.7767369,2.4339573,876.5741465,1387.7681435,5317.0000000,0.8858140
"6256.01","6256","PC",1,10.2602000,359.9330060,77.8037310,7.9945503,4.7645363,484.9830269,3.4801634,311.9071042,1071.8303891,6088.0000000,1.3023300
"6257.01","6257","PC",1,10.6713000,293.3234670,76.9216940,6.5452014,4.1931124,356.0286213,2.5553163,462.9139946,1183.0274647,6353.0000000,1.3186400
"6258.01","6258","PC",1,12.0398000,13.0853790,20.9388760,0.5570869,0.9916975,995.2172114,1.2151478,189.5973427,946.4067108,3392.0000000,0.3801560
"6259.01","6259","PC",1,10.2279000,140.1156580,-51.6604550,3.2376482,2.0380000,698.0000000,5.6488000,2947.1600000,2052.0000000,10023.0000000,2.1900000
"6260.01","6260","PC",1,7.1171900,140.5957930,-6.0606350,2.3898191,2.7660000,210.0000000,2.3284900,3762.7900000,2181.0000000,7707.0000000,1.9600000
"6262.01","6262","PC",1,9.9551000,129.1580470,-36.5231740,1.4945947,2.7100000,280.0000000,2.7906800,21608.7000000,3377.0000000,9532.0000000,1.7500000
"6263.01","6263","PC",1,9.1348000,139.1997470,-49.3008440,3.0178746,2.6790000,193.0000000,0.9308910,303.4990000,1162.0000000,4717.0000000,0.7100000
"6264.01","6264","PC",1,10.1972000,111.5238990,-52.4632000,5.6928845,4.2610000,291.0000000,3.8062600,908.5090000,1529.0000000,6610.0000000,2.4700000
"6265.01","6265","PC",1,7.4829000,151.6275880,3.4743580,5.7935723,3.3950000,133.0000000,1.5072500,444.1310000,1278.0000000,6387.1000000,1.3700000
"6266.01","6266","PC",1,8.5953000,155.5978510,-28.8474870,2.7895524,1.9690000,262.0000000,0.9861470,376.8530000,1227.0000000,5039.0000000,0.7400000
"6281.01","6281","PC",1,9.9542000,172.3785240,-40.6094250,1.0542548,1.2710000,423.0000000,2.7738500,4181.0200000,2240.0000000,4160.1000000,0.8700000
"6282.01","6282","PC",1,9.1848000,47.0314430,-70.1104590,12.4751631,3.9370000,236.0000000,1.5647300,172.8900000,1010.0000000,6055.0000000,1.0900000
"6284.01","6284","PC",1,9.7233400,150.3501070,-38.8410390,3.4475935,1.7310000,320.0000000,0.8304660,31.3617000,659.0000000,3548.0000000,0.4700000
"6290.01","6290","PC",1,10.6382000,327.3415240,67.0295490,17.6037996,3.5740000,882.0000000,2.7461500,23.7402000,614.0000000,5265.0000000,0.9600000
"6292.01","6292","PC",1,11.6270000,44.0895610,43.0922130,0.8236066,1.7100000,1090.0000000,5.5335000,4901.5400000,2331.0000000,6202.0000000,1.6900000
"6310.01","6310","PC",1,11.8443000,37.7611170,25.4132900,3.3528597,2.0800000,1762.0000000,3.2754300,81.3622000,836.0000000,3896.8000000,0.7100000
"6333.01","6333","PC",1,11.5517000,33.3462920,26.5445380,2.7205913,2.3210000,905.0000000,3.0221400,668.6630000,1416.0000000,5784.6000000,0.9600000
"6339.01","6339","PC",1,10.8179000,19.7907360,59.0999610,2.5938771,2.7060000,974.0000000,4.9340800,1208.9300000,1642.0000000,6110.0000000,1.5500000
"6345.01","6345","PC",1,11.6424000,21.9085150,51.7109540,6.2378654,3.1740000,1802.0000000,4.5589300,149.5860000,974.0000000,5301.0000000,0.9900000
"6349.01","6349","PC",1,12.2124000,66.2024030,53.1282110,2.7934699,2.8000000,2479.0000000,5.7053700,746.7860000,1456.0000000,5635.0000000,1.2100000
"6372.01","6372","PC",1,11.3035000,84.4808060,35.2947170,6.5587386,2.1960000,1396.0000000,2.5670900,30.3163000,653.0000000,4337.0000000,0.6600000
"6380.01","6380","PC",1,11.8123000,48.4593070,65.2678600,5.1404883,1.9880000,2896.0000000,5.6614900,76.7777000,824.0000000,5155.0000000,0.9300000
"6381.01","6381","PC",1,10.7233000,85.7195530,44.6700050,8.9270275,2.4090000,2360.0000000,4.5488300,56.8769000,765.0000000,5492.0000000,0.8500000
"6393.01","6393","PC",1,11.7801000,141.2436920,68.7883130,9.5315703,2.6950000,1095.0000000,2.6254700,39.0679000,696.0000000,5022.0000000,0.7700000
"6414.01","6414","PC",1,10.3377000,127.2891010,-2.1166700,17.7607727,4.4740000,1391.0000000,4.5258900,71.0596000,808.0000000,6180.8000000,1.3100000
"6434.01","6434","PC",1,12.2757000,117.3287320,-11.2423470,2.7775786,1.9000000,4270.0000000,4.5004800,79.8073000,832.0000000,3982.0000000,0.6600000
"6438.01","6438","PC",1,10.4099000,120.7841020,-12.3984200,16.1268294,2.0190000,974.0000000,2.9287000,7.1534300,455.0000000,4833.0000000,0.7700000
"6454.01","6454","PC",1,11.0427000,123.9129550,-29.9719550,22.5012924,4.0550000,3758.0000000,5.0172100,22.4230000,606.0000000,5443.0000000,0.9000000
"6454.02","6454","PC",2,11.0427000,123.9129550,-29.9719550,10.9835772,3.2600000,2290.0000000,3.6915400,63.5296000,786.0000000,5443.0000000,0.9000000
"4647.02","4647","PC",2,9.5905500,5.2460660,12.3240030,11.0696104,3.1681143,591.1055416,2.5924247,107.1078742,820.4934142,5991.0000000,0.9680410
"6022.02","6022","PC",2,13.7057000,340.0012490,60.8235000,1.5454492,2.7821528,4280.7714918,2.4829303,40.3385544,642.7614652,3264.0000000,0.3698470
"6458.01","6458","PC",1,6.4843000,80.0030790,32.7854330,9.7831931,3.5873151,141.8439590,2.5360369,643.0959721,1284.3656943,6200.9300000,2.0913501
"6459.01","6459","PC",1,10.3823000,120.4057950,-48.8216030,5.1494363,3.6700000,737.0000000,2.7672300,478.2950000,1302.0000000,5588.0000000,1.1300000
"6460.01","6460","PC",1,11.6010000,114.9210630,-8.9189690,4.4044418,2.5810000,1649.0000000,4.1354500,302.8860000,1162.0000000,5754.0000000,1.0400000
"1027.03","1027","PC",3,10.2103000,167.1332750,-29.6531350,5.0113292,1.0240000,1210.0000000,2.5231400,17.1793000,567.0000000,4272.0000000,0.6800000
"2081.02","2081","PC",2,11.6420000,264.3022630,53.0255670,5.1097197,1.6354976,540.1814411,1.3996848,21.5855207,549.7438530,3742.0000000,0.5155470
"5611.02","5611","PC",2,12.1235000,268.6935010,55.0642240,26.7159918,4.7591848,1252.0071238,2.7358038,10.6059180,460.2637972,4741.1000000,0.7733170
"6471.01","6471","PC",1,13.1352000,107.1908110,-49.8218260,3.0758364,2.5670000,2346.0000000,5.0987800,558.5880000,1354.0000000,5745.0000000,1.1500000
"6484.01","6484","PC",1,12.0808000,109.3229450,-54.1171930,18.2457829,3.6400000,3157.0000000,3.8721700,18.6783000,579.0000000,5057.0000000,0.7800000
"6488.01","6488","PC",1,11.8187000,105.5972210,-50.8723500,8.0850515,2.8170000,1521.0000000,3.8920200,92.8495000,864.0000000,5560.0000000,1.0200000
"6489.01","6489","PC",1,12.5035000,157.8203590,-18.8085440,2.9178820,1.4830000,1937.0000000,3.0881300,81.6812000,837.0000000,4593.4000000,0.6700000
"6522.01","6522","PC",1,11.3742000,156.4030660,-32.5928270,4.7383479,1.9350000,1843.0000000,4.7507000,453.4030000,1285.0000000,5109.0000000,0.8900000
"6529.01","6529","PC",1,10.8273000,160.9490070,-33.1550270,7.4476397,2.2660000,1021.0000000,2.1911000,32.4591000,664.0000000,4526.0000000,0.7300000
"6530.01","6530","PC",1,11.2130000,164.6762910,-35.3410720,5.3328050,2.1420000,1795.0000000,2.9225600,56.7571000,764.0000000,4189.0000000,0.7000000
"6537.01","6537","PC",1,12.1310000,165.1402200,-49.0773280,3.6477926,2.6670000,1747.0000000,3.9626000,252.2550000,1110.0000000,5005.4000000,0.9800000
"6541.01","6541","PC",1,9.1069000,157.2435070,-58.7941380,5.8991458,4.8150000,275.0000000,1.1003700,449.7190000,1282.0000000,5419.4000000,0.7600000
"6543.01","6543","PC",1,9.2889000,183.6114700,-58.0587890,15.5523703,5.5540000,723.0000000,3.5489200,861.8280000,1509.0000000,5759.0000000,1.1800000
"6544.01","6544","PC",1,9.6235000,190.1580970,-48.1407480,3.6249482,2.2940000,748.0000000,5.1321000,332.4750000,1189.0000000,4935.7000000,1.9400000
"6545.01","6545","PC",1,9.7400000,187.6515420,-43.9535610,5.6177467,2.3070000,670.0000000,5.6093800,233.7590000,1089.0000000,6315.0000000,2.4800000
"3485.02","3485","PC",2,9.6181000,201.7497360,-73.5942470,6.0379203,2.2970000,469.0000000,1.4981100,56.3052000,763.0000000,4554.0000000,0.7700000
