toi,toipfx,st_tmag,ra,dec,pl_rade,pl_orbper,pl_insol,pl_eqt,pl_trandep,predicted_valley_radius,valley_distance_dex,novelty_raw,priority_score,science_case
4675.01,4675,11.0418,50.542788,-4.111673,2.15124,3.5779775,54.0709,755.0,830.0,1.6489539034848537,0.11548034942065158,0.5071756534016211,52.87803122557586,temperate_sub_neptune
5033.01,5033,11.7405,309.399793,-83.092931,1.39203,5.4695364,6.09736,437.0,1600.0,1.3027073342038373,0.028801736751533538,0.5724296661001178,52.80289470780698,radius_valley_probe
2104.05,2104,10.0556,151.612215,83.08784,1.6790876,9.56111,40.5800926,643.7214903,381.556764,1.5986252229136964,0.0213266934562463,0.4168868151694286,52.778773351114936,radius_valley_probe
1258.01,1258,9.13619,209.484313,79.583322,3.60391,10.2613397,372.358,1152.0,726.0,2.0309978610060617,0.24906447084247163,0.48202736479288494,52.77749274016351,general_demographic_gain
5629.01,5629,10.4671,217.512291,20.953627,3.93456,2.2853731,297.666,1157.0,1410.0,1.9824798687525298,0.29768738652758725,0.7641182340635828,52.750250556934084,general_demographic_gain
5172.01,5172,10.648,192.989892,-0.499038,3.1936482,4.7269294,80.0808837,762.9603411,1418.4787667,1.7203983065212234,0.26865806784448343,0.6227830294749761,52.65638598879233,temperate_sub_neptune
4358.01,4358,8.9077,344.124307,-76.797679,2.3777411,97.6087634,3.4586932,347.8145617,658.8471408,1.22533501407561,0.28790972106542045,0.5578872729044381,52.60419959924758,general_demographic_gain
5949.01,5949,9.0331,321.721228,53.639816,1.40901,1.8826035,387.637,1236.0,337.0,2.039837534158446,0.16068150339744802,0.44829259641597463,52.51442944374746,general_demographic_gain
4643.02,4643,10.6127,32.217966,4.306928,1.7168904,10.7387039,8.4213145,434.4749293,803.3539058,1.3489383752521682,0.10475046241019437,0.4336047981820353,52.439343902234256,general_demographic_gain
7390.01,7390,11.4148,221.073421,84.44857,1.643195,81.3716681,0.6444404,228.515378,924.1311645,1.0219895682035205,0.20624264193191486,1.0104215090322821,52.41006542030841,general_demographic_gain
1533.01,1533,10.1128,355.246721,57.485242,2.93272,3.6458046,173.908,1011.0,1168.0,1.870687753904938,0.19526929767964946,0.42758577823095345,52.29056743368571,temperate_sub_neptune
6284.01,6284,9.72334,150.350107,-38.841039,0.830466,3.4475935,31.3617,659.0,320.0,1.5547493177577747,0.2723385181543576,0.8721217230086964,52.27409376849915,general_demographic_gain
213.01,213,9.7806,38.887291,-71.624247,2.30502,23.5199045,10.453,500.0,1243.0,1.3807937049433079,0.2225458995697743,0.4241486391120943,52.1364869408857,temperate_sub_neptune
4566.01,4566,11.5832,56.769865,-79.334322,1.881105,2.0844882,220.7698145,983.115793,609.0046533,1.9195168964556575,0.008778901539220174,0.5968524259388538,52.038172677752506,radius_valley_probe
4499.01,4499,10.1293,284.361887,39.076184,2.05978,3.4902115,555.873,1352.0,366.0,2.1208136323268065,0.012681669396799933,0.41662315328569166,52.03709699926087,radius_valley_probe
7382.01,7382,9.6069,92.193096,-18.048119,1.6018171,1.0370296,1400.1017301,1560.1259032,304.1228723,2.3433063552037274,0.1652161447539186,0.4900821507292652,51.95770973663715,ultra_short_period_rocky
7600.01,7600,11.2191,130.934713,3.649875,2.7340289,8.0105138,171.1711637,1008.3163394,1480.9103715,1.8674858434521027,0.16554578264357422,0.536678455999321,51.916681620558016,temperate_sub_neptune
2160.01,2160,10.6071,291.125974,56.881296,2.73215,2.2390502,640.033,1401.0,490.0,2.153350866747229,0.10338973973720783,0.4689700143082394,51.869372441545345,general_demographic_gain
5715.01,5715,11.4201,165.739289,69.916131,1.2659515,6.2822993,17.2380677,519.6870504,632.5840625,1.4574404996846182,0.061173765930425575,0.5641334782488217,51.83331550383322,general_demographic_gain
1263.01,1263,8.5325,309.353641,22.654366,1.46266,1.0214555,733.19,1449.0,319.0,2.185184628482916,0.1743447521272539,0.4493759384498581,51.804196131500866,ultra_short_period_rocky
5489.01,5489,11.6923,128.691294,11.489588,1.4624574,3.1522131,25.1136938,570.9491075,1039.7670237,1.5178885246043883,0.016156653317005276,0.5497396067118385,51.71539683198131,radius_valley_probe
7340.02,7340,10.6498,359.799747,17.480854,3.03858,3.4438328,232.564,1087.0,1276.0,1.9303362548294531,0.19703770747330823,0.4763953486824447,51.679673172618166,general_demographic_gain
7032.01,7032,8.1532,205.846632,39.248789,2.44767,17.7456043,8.44389,474.0,1203.0,1.3493284443510791,0.2586351893794244,0.4266070285432691,51.64395857217815,general_demographic_gain
4318.01,4318,10.3687,59.771874,6.924473,1.7532446,1.1343824,1466.6875463,1578.3530385,313.8458861,2.3550939121734364,0.1281657198754634,0.5083957138424888,51.50668970128132,ultra_short_period_rocky
6858.01,6858,11.8272,1.512156,-58.935221,1.73871,3.3024845,26.3567,631.0,1241.0,1.5258284086806355,0.056721455367495205,0.6197169874508976,51.4852560460289,general_demographic_gain
1293.01,1293,10.8605,230.310094,63.565285,3.76716,1.6849938,342.918,1198.0,990.0,2.013012069521629,0.272167687267742,0.9046162961471117,51.32011550772656,general_demographic_gain
2079.02,2079,10.8515,185.338193,57.752364,2.0623382,9.3174113,7.3649163,420.1570972,1790.5546209,1.3295522097353345,0.1906544899761165,0.4859365405940519,51.21872187873955,general_demographic_gain
5744.01,5744,9.75577,147.128216,73.449342,2.08943,5.7488832,974.493,1556.0,190.0,2.2533696996413304,0.032804624190999554,0.4588361001992987,51.20972516751642,radius_valley_probe
5532.02,5532,11.5212,41.380404,5.150733,1.6929049,2.3929801,108.0113015,822.218131,570.9865376,1.7768965300848678,0.021029577245373438,0.5707448763858654,51.19159181312912,radius_valley_probe
5143.02,5143,11.2668,165.36512,5.139481,2.8597467,2.3843304,448.4410045,1173.6702026,1128.6229858,2.0721902325982287,0.13989794521544002,0.5148675577830056,51.19053575251466,general_demographic_gain
6078.02,6078,9.1641,243.216051,16.305882,3.89809,25.0882806,135.17,949.0,705.0,1.820464530823057,0.3306696402498358,0.8094320977361033,51.170237055409274,general_demographic_gain
6902.01,6902,5.6801,102.504272,-60.248678,2.8743721,36.4358589,58.2895066,704.7212129,384.0441817,1.662386873480853,0.2378108877958827,0.472791895140839,51.1547924878911,temperate_sub_neptune
6912.01,6912,8.5627,83.14519,36.112303,2.22751,7.63779,85.4903,847.0,318.0,1.7325860607214336,0.10912484637758521,0.40395400214091354,51.08115741046437,temperate_sub_neptune
6459.01,6459,10.3823,120.405795,-48.821603,2.76723,5.1494363,478.295,1302.0,737.0,2.0866639234844255,0.1225927497340214,0.41085794449251656,50.954973323600136,general_demographic_gain
2245.01,2245,10.8366,117.281011,-80.893886,4.13478,3.7981107,911.152,1530.0,750.0,2.2370734998081185,0.26677215369345536,0.9785576656567837,50.93835934549037,general_demographic_gain
1686.01,1686,9.86671,61.731142,66.119599,3.7076274,6.7053949,505.2996309,1209.2246588,575.2056582,2.0990779610381005,0.2470675141645755,0.5066849284310024,50.91462127228933,general_demographic_gain
6978.01,6978,7.5621,299.638248,-54.937423,0.9704787,9.1258136,42.107688,649.6958588,169.7218223,1.6050177206617176,0.2184938237575684,0.6106898529576357,50.91192698748338,general_demographic_gain
4325.01,4325,11.8206,101.848588,6.128717,2.3990078,1.6500673,60.7790529,712.1282782,2709.5349576,1.6699124591796262,0.15733795502607845,0.7363008296808371,50.90563318833573,temperate_sub_neptune
4310.01,4310,9.4961,351.903531,-25.508462,2.6639199,29.5667355,5.29883,386.9588163,1403.33897,1.2831078951828057,0.31725798485018586,0.5578852477841763,50.889279627989104,general_demographic_gain
3348.01,3348,11.4872,117.924589,-37.171337,4.05281,2.6156239,1128.14,1614.0,2340.0,2.289282267558687,0.24805689972993056,1.2845390429606112,50.84110194645819,general_demographic_gain
5525.01,5525,11.8693,57.875185,9.727861,1.3820795,2.7521595,22.3702107,554.6733092,1025.5391237,1.4990429126927836,0.03528104020485043,0.6222350834601829,50.81596933940487,radius_valley_probe
1746.01,1746,11.9589,281.767709,54.910682,1.4761503,2.5253323,26.1017752,576.4840036,1258.5718559,1.5242276780318385,0.013919264471630083,0.6512428856243673,50.78708210884434,radius_valley_probe
1732.01,1732,11.3266,111.801451,53.045268,2.2236629,4.1192231,44.2458262,657.7908482,1236.5042452,1.6136262123090708,0.1392660101877174,0.514559452697436,50.78495282068194,temperate_sub_neptune
7257.01,7257,11.5276,316.42555,45.579939,3.76017,1.0495702,2691.99,2006.0,573.0,2.514726970227581,0.17471664055190161,1.2210028512254527,50.77441939601118,general_demographic_gain
2112.01,2112,7.1776,343.854335,70.29729,4.4835127,14.0120582,335.0295174,1091.1652269,751.5203056,2.007958964250383,0.34886357119576344,1.192423740848215,50.653393119728044,general_demographic_gain
2392.01,2392,10.3998,83.783703,-64.11662,3.28952,5.9123675,697.86,1431.0,416.0,2.173560826649843,0.1799607328764013,0.50604247153732,50.60879647557675,general_demographic_gain
462.01,462,10.6573,36.276465,1.32355,3.971632,4.1074291,445.4447971,1171.7048355,900.9217753,2.070690532200928,0.2828538034268861,0.7250179973415578,50.40610211648327,general_demographic_gain
1757.01,1757,11.2906,255.400714,79.067126,1.6780073,2.125687,209.8814988,970.7631647,570.6858828,1.9090606816074562,0.05602588729328131,0.512517243885793,50.243716699269584,general_demographic_gain
761.02,761,10.9217,179.262998,-38.104794,1.361695,1.8320863,172.821611,924.7391872,374.0999309,1.8694221703292553,0.13762754609833247,0.5798389553487943,50.20605682234752,general_demographic_gain
5997.01,5997,9.2576,263.152578,33.570556,1.5874236,5.655018,67.2014321,730.2379204,356.813695,1.6881266242750448,0.026712186787822584,0.375468396150893,50.18790279908478,radius_valley_probe
2470.01,2470,10.0632,70.428548,-0.600003,2.12356,7.1853092,37.1797,687.0,800.0,1.5835873085432866,0.12742252375084656,0.3805566128239821,50.14030567272726,temperate_sub_neptune
4307.01,4307,6.6418,81.327498,-75.693734,1.3159881,32.696666,33.7475807,614.7243418,108.5170828,1.5671094164822048,0.07584735808889105,0.5483420030979225,50.13503606761891,general_demographic_gain
932.02,932,10.7378,95.940941,-54.578024,1.70724,7.9856481,34.6569,675.0,460.0,1.5716157264528237,0.035948211606866454,0.44598501366701343,50.1178117576916,radius_valley_probe
5166.01,5166,10.0063,145.827534,15.004027,1.7148,1.7726881,482.108,1305.0,390.0,2.0884540962283067,0.085611459168178,0.40075606481928344,50.03822571043107,general_demographic_gain
2103.02,2103,10.3366,239.016918,73.07392,1.7004976,20.2926468,17.826244,524.0644631,319.9395199,1.4627310574892138,0.06541154066396548,0.44338765405960545,50.01199724140242,general_demographic_gain
7623.01,7623,9.60434,25.820394,68.713998,2.864254,4.3507956,907.348499,1399.7912706,328.5061223,2.236063099363984,0.10752747354444331,0.410350733764131,49.90485978925987,general_demographic_gain
6710.01,6710,9.7367,118.916232,-43.356714,1.5139896,2.067123,381.7544649,1127.3682012,394.2384169,2.0364716181654794,0.12875546991311776,0.4056215340846608,49.87317852952953,general_demographic_gain
5572.01,5572,10.4309,105.078049,37.198901,2.35965,5.8586824,43.4681,715.0,1146.0,1.6105387809064968,0.16587640325481234,0.41123723325186956,49.82492375177766,temperate_sub_neptune
5544.01,5544,10.3535,74.700815,18.16905,3.3240452,4.2050741,197.5133118,956.1341771,1280.1793986,1.8965793531462956,0.2436959022796611,0.46542418141991726,49.72018891999576,general_demographic_gain
783.01,783,9.9222,172.155637,-54.784223,2.3812033,8.1125147,32.9624198,611.1172195,1224.9160656,1.5631303995766865,0.18280126647288106,0.3829068739690752,49.698104208028155,temperate_sub_neptune
2075.01,2075,11.1345,210.044615,38.705641,2.3133532,4.7981694,47.3415434,669.0065237,1051.0675882,1.6254544934392103,0.1532671299910924,0.48679068392709757,49.691261883394525,temperate_sub_neptune
4372.01,4372,10.4286,218.855499,-76.214095,2.81574,3.2751914,457.343,,827.0,2.076593834053498,0.13224099026016994,0.40291813934077486,49.61814169054134,general_demographic_gain
5814.01,5814,10.4008,304.973328,33.00991,2.73791,6.254395,115.322,912.0,1174.0,1.789508999535214,0.1846852811746162,0.41721101027955065,49.564844746687086,temperate_sub_neptune
789.02,789,11.9802,115.270225,-71.303764,1.3280332,12.9707041,3.0024214,335.728076,1208.7896248,1.2067560415157066,0.04158945050585272,0.689069748994874,49.53625011444484,radius_valley_probe
1445.02,1445,10.6074,292.76774,71.497358,2.14401,4.7842093,428.772,1267.0,390.0,2.062177123214039,0.016900841946562772,0.42685552057403553,49.47622283191758,radius_valley_probe
4352.01,4352,9.3391,346.832823,-60.084972,1.692303,11.8918633,55.1801287,695.1290314,362.6899452,1.6525741315727465,0.01031717405129065,0.3623597271020488,49.375086021796996,radius_valley_probe
6530.01,6530,11.213,164.676291,-35.341072,2.92256,5.332805,56.7571,764.0,1795.0,1.6576107670770015,0.24628087691634548,0.6426181191151883,49.343858690617054,temperate_sub_neptune
6901.01,6901,10.61,9.866558,-80.569321,1.4541092,3.2727859,121.4028186,846.5974227,450.9235482,1.799467499716198,0.09254698505485243,0.440414385067646,49.3240321716183,general_demographic_gain
7389.01,7389,8.86873,255.336281,56.988187,1.2912,26.345109,237.78,1093.0,130.0,1.934965749995023,0.17567976478323466,0.6283628515058568,49.29710077840234,general_demographic_gain
880.03,880,9.2563,94.164473,-13.987337,2.87022,14.3318853,9.971,495.0,990.0,1.3737718849683769,0.3200005622792623,0.5502463478429572,49.278452400649506,general_demographic_gain
233.01,233,11.3018,343.708612,-18.912445,2.0205499,11.6700285,4.0210338,361.1637726,2783.7905216,1.2454336740730318,0.2101489763436741,0.5513817117210562,49.27041250765791,general_demographic_gain
5489.02,5489,11.6923,128.691294,11.489588,1.2783897,4.9212788,13.8663044,492.1641006,884.5792337,1.4235808396666811,0.04671887122370147,0.5347830999485834,49.2293256623643,general_demographic_gain
4424.01,4424,9.8496,268.24441,-48.563082,2.00179,17.7424733,12.8216,527.0,880.0,1.4115889384905045,0.15171026891078546,0.37343220644865344,49.18574829007994,temperate_sub_neptune
4403.01,4403,10.7888,90.71014,-55.532931,3.0395927,4.4620528,1062.111837,1456.0031408,289.9548667,2.2744197236810693,0.12594477993759118,0.576120776670181,49.11641615146688,general_demographic_gain
7618.01,7618,11.5546,118.353506,-14.799515,2.9543563,6.7722112,76.7178561,823.4686264,1685.5850929,1.7124455374013596,0.23684610264242437,0.8606335561590038,49.090539093941885,temperate_sub_neptune
1706.01,1706,10.486,285.205602,60.233671,2.07194,4.5156072,470.034,1297.0,449.0,2.0827413671194708,0.002258168216180967,0.3980960066922655,49.089135915421366,radius_valley_probe
6243.01,6243,10.7106,329.089206,54.466274,2.88847,3.5653226,185.407,1028.0,902.0,1.8836678336298238,0.1856635396347721,0.4642880827225033,48.9897100367244,temperate_sub_neptune
2174.01,2174,10.5817,268.823955,40.167475,4.21067,2.9601848,463.247,1292.0,960.0,2.0794724191624505,0.3063980415600095,0.7279431403203318,48.98909183293153,general_demographic_gain
1056.01,1056,9.6663,339.258703,-76.917605,3.0486928,5.3079507,603.2401116,1263.9861129,391.3830934,2.1396265123456293,0.15377569445787237,0.4105631126437473,48.962030716358825,general_demographic_gain
5543.01,5543,10.659,66.142172,23.270782,3.8362277,3.5424466,230.7314546,994.0230394,1923.8270395,1.9286877620280611,0.29864245210193485,0.6216377930075854,48.84789952028205,general_demographic_gain
6652.01,6652,9.1993,2.214012,33.878756,1.94873,3.8388774,370.484,1222.0,350.0,2.029891477142623,0.017721149096767363,0.3622289102147271,48.78266555595731,radius_valley_probe
7397.01,7397,10.7974,293.058398,70.889085,2.0546727,26.6796741,44.7928664,659.814664,367.923381,1.6157689928625325,0.10436338096788056,0.48830423292013486,48.7282293394773,temperate_sub_neptune
4301.01,4301,10.1737,166.25097,-46.034539,2.62701,6.5445251,94.6613,868.0,787.0,1.7517586832223166,0.1759874470706782,0.40253364630720495,48.680909032653695,temperate_sub_neptune
7624.01,7624,9.09554,283.620994,55.96725,2.4381271,16.7788188,186.1751043,942.1068272,200.6502765,1.8845090504165392,0.11185811421706182,0.42662571869228066,48.645432542468676,temperate_sub_neptune
5393.01,5393,8.59702,198.137149,77.839038,1.82693,30.0017176,57.0124,765.0,210.0,1.658414393364529,0.042028849058135004,0.3930253249290519,48.58409715616899,radius_valley_probe
6880.01,6880,10.2919,117.070656,30.184445,1.92053,14.9166631,81.9483,838.0,659.0,1.7246865304891739,0.046710923920550484,0.3687082416689271,48.528300738487836,temperate_sub_neptune
772.03,772,10.8815,190.191401,-21.872782,2.584596,2.7912365,297.566297,1059.2919812,876.8413933,1.98240814495112,0.1151995944778596,0.4279485154206012,48.46555702886701,general_demographic_gain
5624.02,5624,10.0326,180.844348,49.251226,2.27887,3.3903593,251.103,1108.0,877.0,1.9463918408270817,0.068489275816847,0.3437039855100142,48.44233618009574,general_demographic_gain
4642.01,4642,11.9847,30.884661,6.81587,1.1671855,3.6022377,7.9279121,427.9661854,2229.9856882,1.340171323790628,0.06002043725939263,0.6098361354300141,48.3877066019138,general_demographic_gain
6679.01,6679,10.7742,286.14225,-55.347336,4.4811227,2.3170053,739.5821823,1330.0450754,1719.0971731,2.1872341319412594,0.31149156125133615,0.8498778483252138,48.36211672327921,general_demographic_gain
2411.03,2411,10.4238,20.922457,-8.701794,3.1059979,19.8889892,18.5624025,578.264706,1931.1636544,1.4691375323852909,0.32513870386335286,0.6870931465471131,48.35774715659338,temperate_sub_neptune
557.01,557,11.6434,59.017813,-10.272008,2.2540532,3.344904,48.9314538,674.5540894,1399.4950568,1.6312634477680927,0.14044005709497723,0.5354912050201319,48.338388020559464,temperate_sub_neptune
4418.01,4418,10.0819,273.846341,-68.595252,2.26441,7.6247217,42.4746,711.0,813.0,1.6065222793968021,0.1490683113667136,0.37813368717417256,48.25899806622233,temperate_sub_neptune
1746.02,1746,11.9589,281.767709,54.910682,1.365807,3.8776815,14.7343811,499.6923767,1077.9105507,1.4329470220477893,0.0208408000277171,0.5911768213646164,48.22558959644531,radius_valley_probe
6673.01,6673,7.2861,172.258188,63.573608,2.6201221,19.7468103,125.152068,853.059369,276.3656087,1.805388053123742,0.16175096604043898,0.41447942531321624,48.17654486979826,temperate_sub_neptune
4382.01,4382,9.3397,266.167558,-44.24599,3.7848,10.6895417,281.558995,1044.7493296,643.3958437,1.970605105630774,0.28344333137397193,0.483753806876289,48.166176210383135,general_demographic_gain
4451.01,4451,8.5608,274.760444,34.045704,3.6624912,8.8517354,190.2722086,947.2477653,1034.8661285,1.8889445179963338,0.2875573878395473,0.43194447104520756,48.026189166563746,general_demographic_gain
5590.01,5590,11.9639,110.689677,37.667511,2.69399,1.2749899,201.011,1048.0,1140.0,1.9001781786331713,0.15160165289327793,0.9431248427406101,48.01541325562512,general_demographic_gain
855.01,855,10.6541,15.543042,-2.144574,4.46184,1.8301156,515.147,1327.0,1110.0,2.1034578721968007,0.3265801741388789,1.2827511073660065,47.901191747591064,general_demographic_gain
2350.02,2350,10.6477,97.408122,-21.994385,3.8394,4.8714085,350.476,1205.0,1180.0,2.017757136769344,0.2793944684775456,0.5541128127949907,47.899249994447246,general_demographic_gain
4508.01,4508,11.8371,69.614731,-31.189335,2.1135466,3.4672779,13.9606166,492.9988422,3657.0603553,1.424623363803749,0.17131176521258615,0.6484355494257421,47.881049626597466,temperate_sub_neptune
1117.01,1117,10.4055,273.602061,-66.419974,2.56778,2.2281625,702.927,1434.0,630.0,2.175259706991577,0.07204669653900242,0.3795568856254148,47.746970646018234,general_demographic_gain
713.01,713,10.6925,102.021376,-65.624257,2.2253394,35.9993588,3.7788536,355.5983746,1086.7362497,1.2371065465468267,0.2549891521384182,0.5203507390519866,47.70554563239025,general_demographic_gain
2104.03,2104,10.0556,151.612215,83.08784,1.86864,15.1808746,18.1396,574.0,689.0,1.4654863808479373,0.10554385431388544,0.3603918072207924,47.67124164167528,temperate_sub_neptune
2105.01,2105,9.8565,181.064438,83.438034,2.2277479,15.9152686,23.4115602,561.0187018,652.5574248,1.506427070894865,0.16991793148382298,0.38356998031217193,47.66505534603105,temperate_sub_neptune
1262.01,1262,9.5966,180.726502,74.061009,2.16145,20.8774413,17.8402,572.0,771.0,1.4628546877068838,0.169544005879456,0.36359341957264996,47.65496354664263,temperate_sub_neptune
7062.01,7062,8.863,313.292091,-9.044055,3.1867,10.5137924,25.6571,627.0,1611.0,1.5214017809809468,0.3210972600495693,0.48164177796122154,47.629111907852604,temperate_sub_neptune
6850.01,6850,10.508,352.157167,-23.270494,3.36588,6.0803777,43.6784,716.0,1366.0,1.611378463536382,0.31990107359874753,0.6964140159568677,47.62470750393272,general_demographic_gain
7602.01,7602,10.9042,103.106302,-39.687503,2.9426703,10.2977881,482.8701787,1306.9742489,793.7938859,2.088810417715732,0.1488425811794037,0.44701917720149276,47.58899906213843,general_demographic_gain
6100.01,6100,11.9433,103.516164,-46.659703,3.2034237,1.2280156,1038.6284238,1447.8874391,1316.7462021,2.268934504688415,0.14979242463542253,0.7090617428586095,47.5801820188084,general_demographic_gain
789.03,789,11.9802,115.270225,-71.303764,1.2872781,8.0432343,5.6778261,393.6998701,878.9302211,1.2927165419747584,0.0018309253822518246,0.6074657448915277,47.51376437790963,radius_valley_probe
4567.01,4567,11.9212,128.506585,-66.768549,1.6732084,0.8409429,331.5613798,1088.3303343,549.3465906,2.0057037265792097,0.07871674521836178,0.7879184564223848,47.48095775367,ultra_short_period_rocky
1757.02,1757,11.2906,255.400714,79.067126,1.6316574,5.0097113,66.920057,729.4723335,560.4159621,1.687361846627654,0.014579249998834892,0.4618234172026673,47.473429541246844,radius_valley_probe
1440.01,1440,9.80972,283.794562,64.53137,2.43592,15.5174519,207.048,1056.0,434.0,1.9062603546798451,0.10648080542597838,0.3776363697609294,47.3807504295038,general_demographic_gain
829.01,829,10.5623,224.208391,-37.042983,4.2854014,3.2877916,350.7238882,1103.7255252,1779.1851978,2.017911214592576,0.32708945321335314,0.6983480605717582,47.3105162619157,general_demographic_gain
5169.01,5169,8.1644,154.868917,6.582766,2.25604,8.0387972,42.1222,709.0,738.0,1.6050774502595582,0.14785080211792065,0.3369758759021284,47.19884959517143,temperate_sub_neptune
2081.02,2081,11.642,264.302263,53.025567,1.3996848,5.1097197,21.5855207,549.743853,540.1814411,1.4932733044168627,0.028109054817130275,0.5259798492067982,47.16294636454321,radius_valley_probe
5739.01,5739,7.1367,205.169536,19.199859,2.0500339,8.4306162,383.1101186,1128.3677245,182.9089572,2.0372513886435666,0.0027164202415520533,0.3793951159387575,47.0436844670968,radius_valley_probe
6965.02,6965,6.3103,103.678273,24.245141,1.6221344,28.0693949,42.4755605,651.1102456,154.3008171,1.6065262027831437,0.004199020933827624,0.3950412792879534,46.983483782773284,radius_valley_probe
3485.01,3485,9.6181,201.749736,-73.594247,2.20757,11.8413467,18.0311,574.0,770.0,1.4645371849407254,0.1782140805479124,0.3667115221143669,46.9751691544164,temperate_sub_neptune
6699.01,6699,10.4012,317.069584,-63.2505,3.84201,5.322002,150.91,976.0,955.0,1.8422498837498393,0.3192099531208147,0.6680355638002233,46.89799457843041,general_demographic_gain
2519.01,2519,10.2807,97.891717,-23.951598,2.29124,6.9551801,38.0097,691.0,770.0,1.5873677248138203,0.15939303676021452,0.38455311146369436,46.89117387761922,temperate_sub_neptune
1449.02,1449,10.745,300.708664,39.668371,1.614201,2.3691849,427.9831307,1160.0492093,699.3113402,2.0617670401151775,0.1062819805927491,0.40857215705679994,46.843735366048044,general_demographic_gain
872.01,872,11.8348,74.868182,-55.92906,2.7483506,2.2395544,300.9147034,1062.2594463,1152.7849514,1.9848052577373096,0.14135423203969416,0.5902518428308101,46.71734833390764,general_demographic_gain
5554.01,5554,9.83733,104.74387,28.715768,2.6845863,26.694279,4.0851419,362.5947706,1854.2924324,1.2475629805210378,0.3328148902953287,0.5432741504291212,46.68477736853478,general_demographic_gain
5358.01,5358,11.5278,54.183897,28.550269,3.4087339,2.6599132,231.4473239,994.79316,1258.8468444,1.9293331179302557,0.24718588047171663,0.7411556951316844,46.625876384210585,general_demographic_gain
785.01,785,11.5026,88.33729,-65.6335,1.6416264,18.6286102,4.285092,366.9524462,570.252799,1.254017900733602,0.11697059167967994,0.5252598635412851,46.55817614781688,general_demographic_gain
5129.01,5129,10.1843,99.702791,29.089322,3.6822,7.4121119,82.6575,840.0,979.0,1.726292285086097,0.32899304401882035,0.6177123708484724,46.53336677717648,general_demographic_gain
173.02,173,8.8784,33.458853,-80.582711,2.6317754,9.1702265,415.7946307,1151.7002703,305.9835677,2.0553437840866113,0.10736434920242949,0.37827335584485716,46.528123805566864,general_demographic_gain
1187.01,1187,9.9002,162.893176,81.322174,4.47229,2.5941968,300.014,1159.0,907.0,1.9841627957898622,0.35295265497019407,1.0275248578679483,46.45044672071592,general_demographic_gain
1756.01,1756,12.0948,306.328774,77.636412,1.7104603,2.7830114,55.5823764,696.3924073,916.2640701,1.653870936435892,0.014611383222792262,0.6316498517963731,46.3850383696811,radius_valley_probe
7612.01,7612,11.3708,131.34612,-14.950099,2.7255433,10.8739662,133.3101511,946.9058846,1272.4321897,1.8177426418759797,0.17592069062353627,0.4869589390360927,46.3573568787317,temperate_sub_neptune
4639.01,4639,10.671,27.314546,21.703491,2.7025526,3.990679,502.3405437,1207.4504214,670.2495772,2.097746939741231,0.11002105921492833,0.39401407305207475,46.255189841864095,general_demographic_gain
5819.01,5819,10.828,326.452999,23.560485,2.8520931,3.4200073,443.2548574,1170.2620601,746.044174,2.0695886928536376,0.13927965499487244,0.4201391728948166,46.2076202743084,general_demographic_gain
5736.01,5736,11.982,213.758397,49.500938,1.6921774,0.6489868,493.4826926,1202.0920667,615.5445069,2.0937203799121527,0.0924727899123757,0.8999657071741172,46.20030143787213,ultra_short_period_rocky
727.02,727,11.0002,130.736931,-2.498585,1.0797147,0.7499711,241.1610487,1005.0705332,441.8866633,1.93791846574767,0.2540264867753707,0.8261325940844786,46.132022668029045,ultra_short_period_rocky
5624.01,5624,10.0326,180.844348,49.251226,4.07678,13.7317565,157.055,986.0,2095.0,1.8502078788583836,0.34309674974047377,0.6124314464853748,46.01486417366052,general_demographic_gain
1972.01,1972,9.7472,176.070255,-59.911853,4.06445,4.7631,184.105,1026.0,850.0,1.8822347750955384,0.3343279923910116,0.5900989732390748,45.985967811799625,general_demographic_gain
5113.01,5113,10.2212,80.498464,30.948728,2.75771,4.136488,405.932,1250.0,462.0,2.050022106942376,0.12879004954907003,0.38517351986636045,45.9704153868676,general_demographic_gain
707.02,707,10.0906,98.729589,-67.537274,1.4862817,17.4757465,47.9221101,671.0482261,163.268484,1.6275955669624327,0.03944536777798921,0.44423172651565246,45.91618378463442,radius_valley_probe
1643.01,1643,8.6628,272.264241,53.217729,2.7170462,20.0795217,15.8594327,508.9693869,1065.5355707,1.4443792840083183,0.27441577218325297,0.39371805188331377,45.81049243981701,temperate_sub_neptune
7550.01,7550,12.1198,83.048816,-44.67457,2.6516573,4.9843963,128.8610797,938.3443403,1865.2340838,1.8110913916144602,0.1655770288595464,0.9700020960571433,45.73192377754007,temperate_sub_neptune
5655.01,5655,10.686,229.259572,61.008601,2.28524,29.120986,4.59168,407.0,950.0,1.2634116465842924,0.2573869411258399,0.49527424405772524,45.71035300581068,general_demographic_gain
797.02,797,11.7144,108.563086,-74.603095,1.3230408,4.1400062,22.0406756,552.6192071,740.3454035,1.4966422733431815,0.053544770716352955,0.5010918962225943,45.69378958207709,general_demographic_gain
970.01,970,10.5248,114.699006,-39.135518,2.7920398,4.9857808,245.807602,1009.8772228,690.3429151,1.9419166872615037,0.15769101105188627,0.39541273429969215,45.60093051509869,general_demographic_gain
5668.01,5668,10.8833,201.087989,28.567707,4.07823,4.1753448,689.452,1427.0,810.0,2.170717334246906,0.27386844072464145,0.6014537338476237,45.52374703470745,general_demographic_gain
