pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag,log_period,log_radius,log_insol,log_teff
K2-155 c,K2-155,2018.0,Transit,13.85,2.6,7.0,583.0,0.103,3.528,4258.0,0.58,0.65,-0.3,72.7998,10.274,9.686,9.496,1.1414497734004674,0.414973347970818,0.8450980400142568,3.629205657102304
TOI-712 d,TOI-712,2022.0,Transit,84.8396,2.474,1.6,313.6,0.113,5.702,4622.0,0.674,0.732,-0.02,58.6212,8.984,8.409,8.313,1.928598612246666,0.39339969529310187,0.2041199826559248,3.6648299411430907
K2-19 d,K2-19,2016.0,Transit,2.50827,1.044,404.0,1258.0,0.019,1.93,5350.0,0.824,0.892,0.03,289.827,11.596,11.208,11.161,0.39937428383282203,0.01870049866624337,2.606381365110605,3.7283537820212285
TOI-5799 b,TOI-5799,2024.0,Transit,4.164507,1.733,11.91,505.0,0.26122397,1.3522,3452.0,0.321,0.325,0.01,27.8123,9.742,9.192,8.952,0.6195635964145405,0.23879856271391703,1.0759117614827776,3.538070787043172
HD 97658 b,HD 97658,2010.0,Radial Velocity,9.4897116,2.12,41.924,751.0,0.0712,2.8488,5212.0,0.728,0.85,-0.23,21.5618,6.203,5.821,5.734,0.977253014067778,0.32633586092875144,1.6224627123118405,3.7170044070405472
HD 21520 b,HD 21520,2024.0,Transit,25.1292,2.697,25.7431,637.0,0.0465,4.885,5871.0,1.044,1.09,0.049,79.208,8.048,7.764,7.707,1.4001786628418458,0.4308809464528912,1.4106608437272152,3.7687120803776635
TOI-3353.01,TOI-3353,2024.0,Transit,4.6657965,2.6667555,313.0426,1264.36,0.0565,3.0411764,6365.0,1.0207,1.332089,,78.7577,8.147,7.888,7.779,0.6689257929973019,0.42598319946624164,2.4956034419746698,3.803798407989674
K2-15 b,K2-15,2015.0,Transit,11.8104,2.48,48.0,676.0,0.121,2.4024,5131.0,0.68,0.72,-0.46,493.992,13.067,12.555,12.495,1.0722646067456867,0.3944516808262163,1.6812412373755872,3.7102020146553847
K2-17 b,K2-17,2015.0,Transit,17.96753,2.23,4.91,487.0,0.099,2.592,4320.0,0.66,0.71,0.15,125.106,11.076,10.436,10.308,1.2544883786615852,0.34830486304816066,0.6910814921229684,3.635483746814912
TOI-1411 b,TOI-1411,2022.0,Transit,1.4520527,1.19880592,266.85,976.4,0.0393,1.5088724,4115.0,0.614,0.6045,0.012,32.4778,7.998,7.372,7.25,0.161982378694558,0.07874887893241989,2.4262672071396065,3.6143698395482886
K2-285 c,K2-285,2018.0,Transit,7.138048,3.53,50.35,741.4,0.21,2.52,4975.0,0.787,0.83,0.0,154.961,10.477,10.069,9.971,0.8535794640546432,0.5477747053878226,1.7019994748896368,3.6967930850817443
Kepler-437 b,Kepler-437,2015.0,Transit,66.65062,2.14,2.15,308.0,0.05106,5.59,4551.0,0.68,0.707,0.0,304.0,12.564,11.965,11.847,1.8238041936797567,0.33041377334919086,0.33243845991560533,3.658106835506393
Kepler-296 c,Kepler-296,2014.0,Transit,5.8416366,2.0,14.8,606.0,0.13363,1.8734,3740.0,0.48,0.498,-0.08,167.0,13.391,12.807,12.6,0.7665345366287012,0.3010299956639812,1.1702617153949575,3.5728716022004803
K2-265 b,K2-265,2018.0,Transit,2.36902,1.70824866,592.0,1366.0,0.0287,2.3088,5420.0,0.92,0.901,0.033,138.671,9.726,9.312,9.259,0.3745687271866627,0.2325510887216184,2.77232170672292,3.733999286538387
HD 106315 c,HD 106315,2017.0,Transit,21.05704,4.35,97.0,886.0,0.10069865,4.638,6327.0,1.296,1.091,-0.311,109.353,8.116,7.962,7.853,1.3233973221194226,0.6384892569546373,1.9867717342662448,3.801197834459149
Kepler-79 e,Kepler-79,2014.0,Transit,81.0659,3.49,18.78,511.0,0.0453,3.001,6174.0,1.302,1.165,-0.0731,1020.72,12.913,12.653,12.606,1.9088382086358386,0.5428254269591799,1.2736955879300922,3.7905666251460763
Kepler-79 c,Kepler-79,2012.0,Transit,27.4029,3.72,79.765,734.0,0.07899,6.8491,6174.0,1.302,1.165,-0.0731,1020.72,12.913,12.653,12.606,1.437796525862442,0.5705429398818975,1.9018123695306512,3.7905666251460763
Kepler-296 d,Kepler-296,2014.0,Transit,19.850291,2.09,2.9,403.0,0.16075,2.8407,3740.0,0.48,0.498,-0.08,167.0,13.391,12.807,12.6,1.297766877787692,0.32014628611105395,0.4623979978989561,3.5728716022004803
Kepler-79 b,Kepler-79,2012.0,Transit,13.4845,3.47,205.404,929.0,0.06751,5.0575,6174.0,1.302,1.165,-0.0731,1020.72,12.913,12.653,12.606,1.1298348476174773,0.5403294747908738,2.31260889671507,3.7905666251460763
Kepler-296 e,Kepler-296,2014.0,Transit,34.14211,1.53,1.41,337.0,0.0788,2.945,3740.0,0.48,0.498,-0.08,167.0,13.391,12.807,12.6,1.5332903572309828,0.1846914308175988,0.14921911265537988,3.5728716022004803
Kepler-296 f,Kepler-296,2014.0,Transit,63.33627,1.8,0.62,274.0,0.0983,3.6,3740.0,0.48,0.498,-0.08,167.0,13.391,12.807,12.6,1.8016524833157055,0.25527250510330607,-0.20760831050174613,3.5728716022004803
GJ 3090 b,GJ 3090,2022.0,Transit,2.85310198,2.18,45.4,723.0,0.15471069,1.281,3707.0,0.516,0.519,0.12,22.4751,8.168,7.536,7.294,0.4553172951620626,0.33845649360460484,1.657055852857104,3.5690225860295635
TOI-421 b,TOI-421,2020.0,Transit,5.197576,2.64,154.57,922.0,0.04374376,1.09,5291.0,0.866,0.833,-0.044,74.7969,8.547,8.219,8.071,0.7158008483910605,0.42160392686983106,2.1891252069255285,3.723537761532057
Kepler-10 c,Kepler-10,2011.0,Transit,45.294301,2.355,18.3,579.0,0.04768,6.8714,5708.0,1.065,0.91,-0.15,185.506,9.889,9.563,9.496,1.656043561837273,0.371990911464915,1.2624510897304295,3.756483964442609
TOI-1806.01,TOI-1806,2024.0,Transit,15.1454693,3.4095367,2.1473,337.47,0.49553043,2.5830151,3272.0,0.401575,0.392935,,55.5211,10.929,10.275,10.016,1.1802827349975382,0.5326953695193833,0.33189272410221654,3.514813294999285
HD 207897 b,HD 207897,2021.0,Transit,16.20166,2.34302132,26.5,581.75,0.0885,2.9048422,5106.0,0.7827,0.8208,-0.03,28.2938,6.83,6.391,6.312,1.2095595140430015,0.36977624041780266,1.423245873936808,3.7080808104682315
TOI-260 b,TOI-260,2024.0,Transit,13.475853,1.71,10.1838,493.0,0.07089462,2.37,4026.0,0.607,0.616,-0.47,20.1852,7.376,6.71,6.549,1.1295562648768296,0.23299611039215382,1.0079098616050168,3.604873770552636
HR 858 b,HR 858,2019.0,Transit,3.585287,2.004,989.7,1552.0,0.02137,2.705,6354.0,1.258,1.204,0.025,31.964,5.473,5.225,5.149,0.5545239263991871,0.3018977171952081,2.995503570265006,3.803047210491129
Kepler-446 d,Kepler-446,2015.0,Transit,5.148921,1.35,3.307,436.0,0.2355,0.8832,3359.0,0.24,0.22,-0.3,96.339,13.591,13.075,12.827,0.711716228489252,0.13033376849500614,0.5194341949137028,3.526210003841664
TOI-1798.01,TOI-1798,2024.0,Transit,8.021522331,2.448,69.26,734.31,0.08823089,3.1324,5165.0,0.78,0.87,0.073,113.181,9.798,9.362001,9.237001,0.9042567968643535,0.38881141347352355,1.840482487213442,3.7130703258556395
TOI-1136 e,TOI-1136,2022.0,Transit,18.801,2.639,48.4771,737.0,0.04706732,4.4632032,5770.0,0.968,1.022,0.07,84.5362,8.363,8.088,8.034,1.2741809494196334,0.42143939022004967,1.685536631544609,3.7611758131557314
TOI-431 d,TOI-431,2021.0,Transit,12.46103,3.29,28.3588,633.0,0.20781426,3.3195777,4850.0,0.731,0.78,0.2,32.5686,7.305,6.846,6.723,1.095553941587075,0.5171958979499743,1.4526878497689835,3.6857417386022635
GJ 341 b,GJ 341,2025.0,Transit,7.57686,0.88,13.8,629.0,0.0289,2.23,3770.0,0.5066,0.48,-0.16,10.454,6.442,5.793,5.587,0.8794892627292775,-0.05551732784983137,1.1398790864012365,3.576341350205793
K2-138 b,K2-138,2017.0,Transit,2.35309,1.51,486.0,1157.0,,2.01,5356.3,0.863,0.935,0.14,202.585,10.756,10.384,10.305,0.37163853820699433,0.17897694729316943,2.6866362692622934,3.7288648933391975
K2-178 b,K2-178,2018.0,Transit,8.747818,3.55790985,117.826,840.29,0.1449,3.4272,5525.0,0.887267,0.95109,0.09,214.753,10.786,10.426,10.292,0.941899738881153,0.5511949397727658,2.0712411343441617,3.742332282357148
Kepler-449 c,Kepler-449,2015.0,Transit,33.6727,2.764,45.09,661.0,0.01709,8.2267,5649.18,1.467,1.02,-0.1651,241.949,10.088,9.770001,9.701,1.527277941101139,0.44153803870216074,1.6540802353065707,3.751985412895526
GJ 436 b,GJ 436,2004.0,Radial Velocity,2.64388312,4.17,29.4322,686.0,0.6819,1.00536,3586.11,0.455,0.47,0.0991,9.75321,6.9,6.319,6.073,0.4222422520764516,0.6201360549737575,1.468822725985114,3.5546236069384674
HIP 94235 b,HIP 94235,2022.0,Transit,7.713057,3.0,219.2841,1060.0,0.07284849,2.47,5991.0,1.08,1.094,0.0,58.5146,7.201,6.966,6.881,0.8872265408392505,0.47712125471966244,2.3410071427007666,3.777499319590365
TOI-1736 b,TOI-1736,2023.0,Transit,7.073076,3.18175535,329.6,1099.79,0.0439,3.9825962,5636.0,1.4286,1.0373,0.148,88.9482,7.688,7.416,7.283,0.8496083245893463,0.5026667830321968,2.5179872030250783,3.750970984437319
Kepler-318 c,Kepler-318,2014.0,Transit,11.815007,3.68,96.513,762.0,0.09843,2.556,5746.0,1.189,1.073,0.332,489.141,12.148,11.832,11.766,1.0724339832735483,0.5658478186735176,1.984585815395709,3.759365621655929
K2-330 b,K2-330,2021.0,Transit,13.774798,2.77,114.929,969.0,0.0309,4.57,6232.0,1.5,1.23,-0.03,160.125,8.668,8.46,8.412,1.1390852388756498,0.4424797690644486,2.0604296279124217,3.794627444664508
Kepler-431 d,Kepler-431,2015.0,Transit,11.922,1.11,272.838,856.0,0.00432,4.932,6004.0,1.092,1.071,0.07,486.546,10.945,10.678,10.649,1.0763491174934587,0.045322978786657475,2.4359048573370927,3.7784406835712327
Kepler-449 b,Kepler-449,2015.0,Transit,12.58242,2.056,167.41,917.0,0.01187,6.3287,5649.18,1.467,1.02,-0.1651,241.949,10.088,9.770001,9.701,1.099764177800033,0.31302311032323815,2.2237813963998136,3.751985412895526
K2-275 c,K2-275,2018.0,Transit,8.4388385,2.21,45.7572,653.0,0.1095,2.34,4841.0,0.69,0.77,-0.06,123.438,10.364,9.861,9.749,0.9262826755648055,0.3443922736851107,1.6604594410088664,3.6849350826408895
HD 135694 b,HD 135694,2023.0,Transit,15.923475568,2.857,71.8,750.83,0.0493,4.4904,5712.0,1.08,1.02,-0.121,73.8713,7.871,7.546,7.502,1.202037865867961,0.455910240382743,1.8561244442423004,3.7567881987681178
TOI-815 c,TOI-815,2024.0,Transit,34.976145,2.62,8.03,469.0,0.1004,2.97,4869.0,0.77,0.776,-0.09,59.7117,8.531,8.066,7.999,1.5437719407204706,0.41830129131974547,0.9047155452786809,3.6874397745458944
TOI-1438 b,TOI-1438,2025.0,Transit,5.13967,3.04,145.0,971.0,0.07695997,1.04,5230.0,0.82,0.876,0.03,110.513,9.584,9.191,9.09,0.7109352353805143,0.48287358360875376,2.161368002234975,3.718501688867274
TOI-1470 b,TOI-1470,2023.0,Transit,2.527093,2.18,46.3,734.0,0.1814,1.28,3709.0,0.469,0.471,0.0,51.9503,10.154,9.514,9.283,0.4026212247626608,0.33845649360460484,1.665580991017953,3.5692568333286103
TOI-1794 b,TOI-1794,2024.0,Transit,8.765528,3.29701268,228.913,992.91,0.05726987,3.9154065,5631.0,1.3162,0.9698,0.035,155.791,9.094,8.765,8.692,0.9427780813630742,0.5181206174020069,2.3596704570168234,3.7505855273410087
K2-174 b,K2-174,2018.0,Transit,19.562307,2.6,10.9555,455.0,0.135,5.808,4455.0,0.676,0.7,0.113,99.9293,10.231,9.649,9.496,1.2914200702005056,0.414973347970818,1.0396322031916274,3.6488477083728936
HIP 41378 b,HIP 41378,2016.0,Transit,15.57208,2.595,140.0,959.0,0.038,4.931,6320.0,1.273,1.16,-0.1,106.289,7.982,7.786,7.722,1.192346626196221,0.41413736218447667,2.146128035678238,3.800717078282385
K2-133 d,K2-133,2017.0,Transit,11.02454,2.003,48.3251,734.0,0.19,2.32,3655.0,0.455,0.461,,75.1703,11.084,10.487,10.279,1.0423604775385662,0.30168094929357625,1.6841727613949156,3.562887381293879
TOI-2443 b,TOI-2443,2023.0,Transit,15.66858,2.363,13.2931,519.0,0.13933815,4.548,4375.0,0.631,0.642,-0.29,23.9258,7.26,6.692,6.5,1.1950296393461728,0.373463721632369,1.1236262718305519,3.640978057358332
TOI-3261 b,TOI-3261,2024.0,Transit,0.8831331,3.82,1466.0,1722.0,0.20680675,1.618,5068.0,0.849,0.861,0.138,300.141,11.664,11.271,11.184,-0.053973837487710404,0.5820633629117087,3.166133970305109,3.7048366062114035
Kepler-37 d,Kepler-37,2013.0,Transit,39.7922622,2.03,10.39,499.0,0.06044,4.4474,5357.0,0.789,0.79,-0.36,63.9207,8.356,8.0,7.942,1.599798629597503,0.3074960379132129,1.0166155475571774,3.7289216463728594
TOI-776 b,TOI-776,2020.0,Transit,8.24662,1.798,11.5,520.0,0.0909,2.382,3725.0,0.547,0.542,-0.21,27.1701,8.483,7.877,7.615,0.9162759829582616,0.25478968739721,1.0606978403536116,3.5711262770843115
TOI-512 b,TOI-512,2025.0,Transit,7.18886,1.54,127.0,1009.0,0.0246,3.31,5277.0,0.89,0.74,-0.11,67.3975,8.26,7.937,7.797,0.8566600259930204,0.18752072083646307,2.103803720955957,3.7223870941771238
TOI-833 b,TOI-833,2022.0,Transit,1.0418777,1.27,270.0682,1118.0,0.04653854,1.2737667,3920.0,0.6,0.61,,41.7148,8.972,8.35,8.146,0.017816742636826047,0.10380372095595687,2.4314734498758033,3.593286067020457
Kepler-1693 b,Kepler-1693,2020.0,Transit,12.0999,1.28938413,100.37,807.0,0.01655,3.358,5432.34,0.878295,0.95,0.026,760.065,13.527,13.153,13.101,1.0827817810910243,0.1103823205238823,2.001603924149798,3.734986943802428
Kepler-104 b,Kepler-104,2014.0,Transit,11.427548,3.1,119.907,852.0,0.05009,4.565,5711.0,1.349,0.818,-0.42,400.785,11.558,11.251,11.209,1.0579530541653805,0.4913616938342727,2.0788445373326634,3.7567121601647715
Kepler-945 b,Kepler-945,2016.0,Transit,31.0033814,2.63,31.702,616.0,0.06452,5.204,5718.0,0.97,0.97,-0.01,1651.25,14.742,14.399,14.293,1.491409062972194,0.41995574848975786,1.5010866616361955,3.75724415102197
HD 110113 c,HD 110113,2021.0,Radial Velocity,6.744,2.11384817,199.9,990.0,0.04505421,1.3710857,5732.0,0.968,0.997,0.14,106.307,8.903,8.594,8.502,0.828917561616686,0.3250737903038544,2.300812794118117,3.758306181725307
Kepler-20 e,Kepler-20,2011.0,Transit,6.0984882,0.821,169.8,1004.0,0.00748,2.9815,5495.0,0.9164,0.929,0.07,282.563,11.252,10.91,10.871,0.7852221878350945,-0.08565684288055925,2.229937685907934,3.7399676967595092
TOI-1136 f,TOI-1136,2022.0,Transit,26.321,3.73591482,26.4328,658.0,0.08,5.1779232,5770.0,0.968,1.022,0.07,84.5362,8.363,8.088,8.034,1.4203023851786898,0.5723969656239837,1.422143169947485,3.7611758131557314
TOI-1244 b,TOI-1244,2024.0,Transit,6.400316483,2.467,56.63,714.86,0.10266019,2.2098,4599.0,0.721,0.73,0.034,102.551,10.075,9.53,9.422,0.8062014495186096,0.392169149489736,1.7530465616265292,3.6626634095740376
Kepler-1130 b,Kepler-1130,2016.0,Transit,5.45298175,0.8,162.65,904.0,0.00941,2.1051,5403.0,0.81,0.9,-0.06,249.343,11.137,10.735,10.662,0.7366340441956132,-0.09691001300805639,2.2112540676178725,3.732634967539196
Kepler-1878 b,Kepler-1878,2021.0,Transit,4.445879936,2.92019781,302.6,1063.0,0.04414,2.3816,5918.0,0.865,0.956,-0.26,1494.3,14.158,13.79,13.672,0.6479577301045937,0.4654122709284746,2.480868923687168,3.7721749608246142
Kepler-239 c,Kepler-239,2014.0,Transit,56.228098,2.51,4.315,366.0,0.08627,3.7,4914.0,0.763,0.757,0.17,648.109,13.703,13.215,13.133,1.7499533930936952,0.3996737214810381,0.6349808000512285,3.691435152144062
WASP-132 c,WASP-132,2022.0,Transit,1.01153624,1.841,791.0,1329.0,0.06406893,1.491,4686.0,0.758,0.789,0.15,122.91,10.257,9.745,9.674,0.004981446721342207,0.2650537885040147,2.8981764834976764,3.670802284260944
K2-394 b,K2-394,2022.0,Transit,5.095717,1.692,28.5068,643.0,0.0714,1.772,4938.0,0.631,0.478,-0.388,98.0152,10.345,9.726,9.568,0.707205300655551,0.2284003587030047,1.4549484687881977,3.6935510855959133
TOI-5800 b,TOI-5800,2025.0,Transit,2.6278838,2.46,274.163,1108.0,0.07312083,1.2,4850.0,0.773,0.778,-0.04,42.9052,7.771,7.284,7.191,0.4196061576402112,0.39093510710337914,2.4380088436698313,3.6857417386022635
Kepler-1849 b,Kepler-1849,2021.0,Transit,57.29290009,2.38685349,3.76,355.0,0.07736,4.878,4806.0,0.729,0.709,-0.1,631.884,14.049,13.511,13.418,1.758100806212024,0.3778257619320467,0.5751878449276611,3.6817837664678814
Gliese 12 b,Gliese 12,2024.0,Transit,12.761418,0.93,1.62,314.6,0.12152496,1.2,3328.0,0.265,0.255,-0.24,12.21,8.619,8.068,7.807,1.105898934209576,-0.03151705144606486,0.20951501454263097,3.5221833176186865
Kepler-417 c,Kepler-417,2014.0,Transit Timing Variations,15.943,2.69,30.968,616.0,0.10937,3.4926,5177.0,0.806,0.9,-0.204,973.989,14.426,13.958,13.922,1.2025700460974837,0.42975228000240795,1.4909131583108988,3.714078164981856
Kepler-1213 b,Kepler-1213,2016.0,Transit,5.34982412,1.19,595.424,1156.0,0.00888,4.209,6050.0,1.21,1.14,0.13,807.812,12.367,12.043,11.988,0.7283395044569195,0.07554696139253074,2.774826335949771,3.781755374652469
Kepler-1020 b,Kepler-1020,2016.0,Transit,96.9151496,2.28,2.339,325.0,0.08628,5.9964,5227.0,0.8,0.87,0.0,415.358,12.654,12.213,12.15,1.9863916704812843,0.35793484700045375,0.369030221809153,3.7182525000977504
Kepler-579 b,Kepler-579,2016.0,Transit,9.66857723,2.0,60.609,730.0,0.04117,2.3709,5636.0,0.96,0.99,0.13,530.765,12.993,12.624,12.548,0.9853625706061551,0.3010299956639812,1.782537118557698,3.750970984437319
Kepler-1074 b,Kepler-1074,2016.0,Transit,5.94566534,1.25,27.569,568.0,0.04012,2.1737,4002.0,0.57,0.6,-0.06,250.817,12.876,12.211,12.073,0.7742004606910521,0.09691001300805642,1.4404210133905648,3.6022770843001926
TOI-2194 b,TOI-2194,2023.0,Transit,15.337597,1.9892,14.2526,590.88,0.0683,2.736,4756.0,0.6909,0.74,-0.372,19.5711,6.534,6.013,5.869,1.1857573223646636,0.2986784505601873,1.1538940968114675,3.677241845946654
TOI-1224 b,TOI-1224,2024.0,Transit,4.1782745,2.104,13.9295,541.0,0.228,1.675904,3326.0,0.404,0.4,,37.3312,10.018,9.405,9.134,0.6209969684157599,0.32304573548170146,1.1439355276846843,3.5219222448835006
TOI-1693 b,TOI-1693,2022.0,Transit,1.7666957,1.41,57.0208,764.0,0.08305083,1.4196682,3499.0,0.46,0.49,,30.7947,9.192,8.533,8.331,0.24716175200160834,0.14921911265537988,1.7560333061538735,3.5439439424829065
Kepler-948 b,Kepler-948,2016.0,Transit,7.76846622,1.85,126.203,841.0,0.02178,4.385,5679.0,0.94,0.96,-0.02,868.017,13.624,13.23,13.186,0.8903352816138347,0.26717172840301384,2.101069678742981,3.754271868683459
TOI-1472 b,TOI-1472,2024.0,Transit,6.36338574,4.058,110.0201,891.0,0.23686952,2.74,5100.0,0.84,0.87,0.27,121.84,9.794,9.384,9.277,0.8036882503894197,0.6083120426973272,2.041472035354962,3.7075701760979363
TOI-125 c,TOI-125,2019.0,Transit,9.15059,2.759,77.59,827.8,0.0891,2.9544,5320.0,0.848,0.859,-0.02,111.059,9.466,9.112001,8.995,0.96144909685154,0.44075170047918544,1.8898057518680855,3.7259116322950483
TOI-1184 b,TOI-1184,2024.0,Transit,5.748433803,2.39,57.54,715.47,0.1041,1.8879,4534.0,0.69,0.71,0.017,58.5946,8.981,8.439,8.317,0.7595495345387815,0.3783979009481377,1.7599698575543072,3.6564815157904986
Kepler-1278 b,Kepler-1278,2016.0,Transit,3.23941344,1.01,1314.67,1213.0,0.00774,2.654,6074.0,1.16,1.11,0.02,889.426,12.625,12.316,12.27,0.5104663797026753,0.004321373782642578,3.118816752700453,3.7834747875822465
Kepler-472 b,Kepler-472,2016.0,Transit,4.176255514,3.22,139.236,876.0,0.13601,3.7012,4996.0,0.78,0.85,0.16,306.602,12.063,11.565,11.461,0.6207870620549139,0.5078558716958309,2.1437515382916503,3.6986224297020978
Kepler-1129 b,Kepler-1129,2016.0,Transit,24.3397804,2.96,32.265,737.0,0.07773,3.292,5831.0,1.0,1.0,-0.04,1183.88,14.173,13.804,13.783,1.386316655590905,0.4712917110589386,1.5087316694431439,3.7657430414210444
Kepler-1275 b,Kepler-1275,2016.0,Transit,3.65691115,1.48,822.484,1368.0,0.01181,2.114,6296.0,1.36,1.23,0.04,1153.98,13.4,13.119,13.062,0.5631144086471835,0.17026171539495738,2.9151274582581244,3.799064719351008
Kepler-1983 b,Kepler-1983,2023.0,Transit,7.32851947,2.33,100.13,807.0,0.02778,1.211,5135.0,0.874,0.812,0.12,424.428,12.852,12.359,12.232,0.865016245998028,0.367355921026019,2.0005642161653756,3.710540447933297
TOI-2266 b,TOI-2266,2024.0,Transit,2.326318,1.54,13.0,550.0,0.41536144,0.98,3200.0,0.24,0.23,,51.6004,11.844,11.283,11.017,0.36666908107408136,0.18752072083646307,1.1139433523068367,3.505149978319906
Kepler-60 c,Kepler-60,2012.0,Transit,8.9187,1.9,236.0,1023.0,0.01806,4.146,5905.0,1.257,1.041,-0.09,1025.1,12.804,12.569,12.516,0.9503015557245987,0.2787536009528289,2.3729120029701067,3.7712199019495336
HD 109833 c,HD 109833,2022.0,Transit,13.900148,2.59,77.4842,756.7,0.06472701,2.1264429,5881.0,1.0,1.08,-0.07,79.5561,8.144,7.89,7.82,1.1430194243721625,0.4132997640812518,1.8892131534434013,3.7694511794020378
GJ 9827 d,GJ 9827,2017.0,Transit,6.20183,1.98,34.9,675.0,0.0957,1.2264,4236.0,0.58,0.62,-0.29,29.661,7.984,7.379,7.193,0.7925198575037259,0.2966651902615311,1.54282542695918,3.6269559514354475
Kepler-1870 b,Kepler-1870,2021.0,Transit,3.606940031,2.10143764,287.6,1046.0,0.04317,1.0258,5508.0,0.84,0.955,0.07,407.216,12.186,11.812,11.758,0.5571389217965196,0.32251650687739464,2.458788881710845,3.740993931584886
K2-8 c,K2-8,2016.0,Transit,5.06416,2.41,97.8,801.0,0.0993,2.08,4870.0,0.74,0.78,-0.02,403.513,12.829,12.318,12.245,0.7045074185771077,0.3820170425748684,1.9903388547876015,3.6875289612146345
Kepler-1905 b,Kepler-1905,2021.0,Transit,3.42392993,1.4460734,508.75,1212.0,0.01531,1.794,5788.0,1.015,1.038,0.16,1051.53,13.862,13.488,13.487,0.5345248683515739,0.16019033749927541,2.7065044222332766,3.762528522447
Kepler-230 c,Kepler-230,2014.0,Transit,91.773242,2.04,2.976,359.0,0.0652,6.034,5588.0,0.817,0.784,-0.21,740.754,13.824,13.37,13.299,1.9627160739495269,0.3096301674258988,0.47363292687384106,3.7472563974421442
Kepler-1839 b,Kepler-1839,2021.0,Transit,5.056759834,1.9493759,286.32,1049.0,0.01379,3.926,5926.0,0.939,1.03,-0.04,1136.6,13.465,13.097,13.033,0.7038723277188839,0.28989559260904507,2.456851685381948,3.772761647144032
Kepler-694 b,Kepler-694,2016.0,Transit,6.365841612,2.8,206.438,914.0,0.07807,2.9697,5700.0,0.95,0.97,0.0,1023.06,13.882,13.522,13.493,0.8038558287728675,0.4471580313422192,2.3147896429130697,3.7558748556724915
Kepler-919 b,Kepler-919,2016.0,Transit,11.04603384,2.25,153.915,869.0,0.03083,4.799,6113.0,1.21,1.15,0.07,1119.87,13.575,13.257,13.306,1.0432063693695302,0.3521825181113625,2.187280946665673,3.78625439578978
Kepler-1858 b,Kepler-1858,2021.0,Transit,88.07160187,2.42168247,2.79,330.0,0.0955,6.772,4939.0,0.819,0.785,0.16,833.055,14.219,13.742,13.663,1.944835895479983,0.3841171980278265,0.44560420327359757,3.693639026161548
Kepler-949 c,Kepler-949,2023.0,Transit,20.99757968,2.97,27.2,582.0,0.11318,2.454,5211.0,0.895,0.817,0.08,486.105,13.063,12.627,12.519,1.3221692379625714,0.4727564493172124,1.4345689040341987,3.7169210731667612
